Network_Code, Route_Code, Route_Direction, Segment, Sequence, Latitude, Longitude, Elevation
reseau_2012, G, A,44,  1, 6.230688, 46.26171, 0

reseau_2012, G, A,44,  2, 6.230686, 46.26173, 0

reseau_2012, G, A,44,  3, 6.23068, 46.26175, 0

reseau_2012, G, A,44,  4, 6.230648, 46.26176, 0

reseau_2012, G, A,44,  5, 6.230443, 46.26175, 0

reseau_2012, G, A,45,  0, 6.245144, 46.27486, 0

reseau_2012, G, A,45,  1, 6.247181, 46.27419, 0

reseau_2012, G, A,45,  2, 6.248674, 46.27383, 0

reseau_2012, G, A,45,  3, 6.249236, 46.27402, 0

reseau_2012, G, A,45,  4, 6.248689, 46.27455, 0

reseau_2012, G, A,45,  5, 6.248223, 46.27553, 0

reseau_2012, G, A,45,  6, 6.248187, 46.27581, 0

reseau_2012, TAC4, A,0,  0, 6.235771, 46.19525, 0

reseau_2012, TAC4, A,0,  1, 6.234707, 46.19601, 0

reseau_2012, TAC4, A,1,  0, 6.230367, 46.20055, 0

reseau_2012, TAC4, A,1,  1, 6.231705, 46.201, 0

reseau_2012, TAC4, A,1,  2, 6.233254, 46.20152, 0

reseau_2012, TAC4, A,1,  3, 6.233951, 46.20179, 0

reseau_2012, TAC4, A,1,  4, 6.234455, 46.20201, 0

reseau_2012, TAC4, A,2,  0, 6.234455, 46.20201, 0

reseau_2012, TAC4, A,2,  1, 6.234551, 46.20204, 0

reseau_2012, TAC4, A,2,  2, 6.234965, 46.20176, 0

reseau_2012, TAC4, A,2,  3, 6.235963, 46.20148, 0

reseau_2012, TAC4, A,2,  4, 6.236285, 46.2016, 0

reseau_2012, TAC4, A,2,  5, 6.23932, 46.20334, 0

reseau_2012, TAC4, A,3,  0, 6.238328, 46.18224, 0

reseau_2012, TAC4, A,3,  1, 6.238202, 46.18262, 0

reseau_2012, TAC4, A,3,  2, 6.238062, 46.1829, 0

reseau_2012, TAC4, A,3,  3, 6.237399, 46.18392, 0

reseau_2012, TAC4, A,3,  4, 6.236769, 46.18487, 0

reseau_2012, TAC4, A,3,  5, 6.236702, 46.18509, 0

reseau_2012, TAC4, A,3,  6, 6.236603, 46.1857, 0

reseau_2012, TAC4, A,4,  0, 6.240061, 46.17955, 0

reseau_2012, TAC4, A,4,  1, 6.239606, 46.17984, 0

reseau_2012, TAC4, A,4,  2, 6.238934, 46.18036, 0

reseau_2012, TAC4, A,4,  3, 6.238783, 46.18063, 0

reseau_2012, TAC4, A,4,  4, 6.238535, 46.18159, 0

reseau_2012, TAC4, A,4,  5, 6.238328, 46.18224, 0

reseau_2012, TAC4, A,5,  0, 6.249918, 46.17714, 0

reseau_2012, TAC4, A,5,  1, 6.246347, 46.17801, 0

reseau_2012, TAC4, A,5,  2, 6.244991, 46.17794, 0

reseau_2012, TAC4, A,5,  3, 6.244723, 46.17794, 0

reseau_2012, TAC4, A,5,  4, 6.244558, 46.1779, 0

reseau_2012, TAC4, A,5,  5, 6.244404, 46.17786, 0

reseau_2012, TAC4, A,5,  6, 6.244293, 46.17774, 0

reseau_2012, TAC4, A,6,  0, 6.258175, 46.17435, 0

reseau_2012, TAC4, A,6,  1, 6.257881, 46.17426, 0

reseau_2012, TAC4, A,6,  2, 6.257365, 46.17422, 0

reseau_2012, TAC4, A,6,  3, 6.257043, 46.1743, 0

reseau_2012, TAC4, A,6,  4, 6.256274, 46.17453, 0

reseau_2012, TAC4, A,6,  5, 6.255869, 46.17463, 0

reseau_2012, TAC4, A,6,  6, 6.255401, 46.17481, 0

reseau_2012, TAC4, A,6,  7, 6.254961, 46.17511, 0

reseau_2012, TAC4, A,6,  8, 6.254726, 46.17538, 0

reseau_2012, TAC4, A,7,  0, 6.260676, 46.17299, 0

reseau_2012, TAC4, A,7,  1, 6.26006, 46.17327, 0

reseau_2012, TAC4, A,7,  2, 6.259144, 46.17365, 0

reseau_2012, TAC4, A,7,  3, 6.258533, 46.17419, 0

reseau_2012, TAC4, A,7,  4, 6.258418, 46.17427, 0

reseau_2012, TAC4, A,7,  5, 6.258175, 46.17435, 0

reseau_2012, TAC4, A,8,  0, 6.232782, 46.19315, 0

reseau_2012, TAC4, A,8,  1, 6.232771, 46.19306, 0

reseau_2012, TAC4, A,8,  2, 6.232728, 46.19299, 0

reseau_2012, TAC4, A,8,  3, 6.232605, 46.19297, 0

reseau_2012, TAC4, A,8,  4, 6.232152, 46.19291, 0

reseau_2012, TAC4, A,8,  5, 6.231771, 46.19282, 0

reseau_2012, TAC4, A,9,  0, 6.256149, 46.20247, 0

reseau_2012, TAC4, A,9,  1, 6.257665, 46.20233, 0

reseau_2012, TAC4, A,9,  2, 6.258681, 46.20229, 0

reseau_2012, TAC4, A,10,  0, 6.259176, 46.20332, 0

reseau_2012, TAC4, A,10,  1, 6.259397, 46.20355, 0

reseau_2012, TAC4, A,10,  2, 6.260145, 46.20374, 0

reseau_2012, TAC4, A,10,  3, 6.261882, 46.20403, 0

reseau_2012, TAC4, A,10,  4, 6.26228, 46.20418, 0

reseau_2012, TAC4, A,10,  5, 6.262402, 46.20445, 0

reseau_2012, TAC4, A,11,  0, 6.262402, 46.20445, 0

reseau_2012, TAC4, A,11,  1, 6.262533, 46.20465, 0

reseau_2012, TAC4, A,11,  2, 6.262781, 46.20479, 0

reseau_2012, TAC4, A,11,  3, 6.262702, 46.20497, 0

reseau_2012, TAC4, A,11,  4, 6.262463, 46.20502, 0

reseau_2012, TAC4, A,11,  5, 6.262264, 46.2049, 0

reseau_2012, TAC4, A,11,  6, 6.262305, 46.20474, 0

reseau_2012, TAC4, A,11,  7, 6.262371, 46.20464, 0

reseau_2012, TAC4, A,11,  8, 6.262233, 46.20439, 0

reseau_2012, TAC4, A,12,  0, 6.246267, 46.20361, 0

reseau_2012, TAC4, A,12,  1, 6.246849, 46.2034, 0

reseau_2012, TAC4, A,12,  2, 6.246994, 46.2033, 0

reseau_2012, TAC4, A,12,  3, 6.24719, 46.2033, 0

reseau_2012, TAC4, A,12,  4, 6.248398, 46.203, 0

reseau_2012, TAC4, A,12,  5, 6.248724, 46.20289, 0

reseau_2012, TAC4, A,12,  6, 6.249005, 46.20285, 0

reseau_2012, TAC4, A,12,  7, 6.249449, 46.20286, 0

reseau_2012, TAC4, A,12,  8, 6.249714, 46.20284, 0

reseau_2012, TAC4, A,13,  0, 6.249714, 46.20284, 0

reseau_2012, TAC4, A,13,  1, 6.250645, 46.20281, 0

reseau_2012, TAC4, A,13,  2, 6.251413, 46.20276, 0

reseau_2012, TAC4, A,13,  3, 6.252206, 46.20269, 0

reseau_2012, TAC4, A,14,  0, 6.252206, 46.20269, 0

reseau_2012, TAC4, A,14,  1, 6.256149, 46.20247, 0

reseau_2012, TAC4, A,15,  0, 6.254726, 46.17538, 0

reseau_2012, TAC4, A,15,  1, 6.254333, 46.17554, 0

reseau_2012, TAC4, A,15,  2, 6.253854, 46.17578, 0

reseau_2012, TAC4, A,15,  3, 6.253582, 46.17595, 0

reseau_2012, TAC4, A,15,  4, 6.253265, 46.17624, 0

reseau_2012, TAC4, A,15,  5, 6.252984, 46.17637, 0

reseau_2012, TAC4, A,15,  6, 6.251197, 46.17683, 0

reseau_2012, TAC4, A,15,  7, 6.250978, 46.17691, 0

reseau_2012, TAC4, A,16,  0, 6.235503, 46.1891, 0

reseau_2012, TAC4, A,16,  1, 6.235435, 46.18936, 0

reseau_2012, TAC4, A,16,  2, 6.235456, 46.18959, 0

reseau_2012, TAC4, A,16,  3, 6.235533, 46.18977, 0

reseau_2012, TAC4, A,16,  4, 6.235788, 46.19014, 0

reseau_2012, TAC4, A,17,  0, 6.258681, 46.20229, 0

reseau_2012, TAC4, A,17,  1, 6.258904, 46.20302, 0

reseau_2012, TAC4, A,17,  2, 6.259176, 46.20332, 0

reseau_2012, TAC4, A,18,  0, 6.244293, 46.17774, 0

reseau_2012, TAC4, A,18,  1, 6.244189, 46.17732, 0

reseau_2012, TAC4, A,18,  2, 6.24415, 46.17721, 0

reseau_2012, TAC4, A,18,  3, 6.243996, 46.17719, 0

reseau_2012, TAC4, A,18,  4, 6.243829, 46.17725, 0

reseau_2012, TAC4, A,18,  5, 6.243095, 46.17775, 0

reseau_2012, TAC4, A,18,  6, 6.240479, 46.17931, 0

reseau_2012, TAC4, A,18,  7, 6.240061, 46.17955, 0

reseau_2012, TAC4, A,19,  0, 6.236829, 46.19187, 0

reseau_2012, TAC4, A,19,  1, 6.235569, 46.1921, 0

reseau_2012, TAC4, A,19,  2, 6.235479, 46.19207, 0

reseau_2012, TAC4, A,20,  0, 6.226028, 46.19934, 0

reseau_2012, TAC4, A,20,  1, 6.226665, 46.19949, 0

reseau_2012, TAC4, A,20,  2, 6.227464, 46.19959, 0

reseau_2012, TAC4, A,21,  0, 6.229757, 46.19281, 0

reseau_2012, TAC4, A,21,  1, 6.229004, 46.19287, 0

reseau_2012, TAC4, A,21,  2, 6.228897, 46.1929, 0

reseau_2012, TAC4, A,21,  3, 6.228777, 46.19297, 0

reseau_2012, TAC4, A,21,  4, 6.228703, 46.19302, 0

reseau_2012, TAC4, A,21,  5, 6.228542, 46.1935, 0

reseau_2012, TAC4, A,21,  6, 6.228601, 46.19356, 0

reseau_2012, TAC4, A,21,  7, 6.228619, 46.19365, 0

reseau_2012, TAC4, A,22,  0, 6.231771, 46.19282, 0

reseau_2012, TAC4, A,22,  1, 6.23125, 46.19273, 0

reseau_2012, TAC4, A,22,  2, 6.230667, 46.19273, 0

reseau_2012, TAC4, A,22,  3, 6.229757, 46.19281, 0

reseau_2012, TAC4, A,23,  0, 6.23586, 46.1883, 0

reseau_2012, TAC4, A,23,  1, 6.23576, 46.18864, 0

reseau_2012, TAC4, A,23,  2, 6.235503, 46.1891, 0

reseau_2012, TAC4, A,24,  0, 6.235479, 46.19207, 0

reseau_2012, TAC4, A,24,  1, 6.235813, 46.19265, 0

reseau_2012, TAC4, A,25,  0, 6.235813, 46.19265, 0

reseau_2012, TAC4, A,25,  1, 6.23687, 46.19429, 0

reseau_2012, TAC4, A,25,  2, 6.236878, 46.19441, 0

reseau_2012, TAC4, A,25,  3, 6.236809, 46.19448, 0

reseau_2012, TAC4, A,25,  4, 6.236152, 46.19464, 0

reseau_2012, TAC4, A,25,  5, 6.235975, 46.19497, 0

reseau_2012, TAC4, A,26,  0, 6.235975, 46.19497, 0

reseau_2012, TAC4, A,26,  1, 6.235771, 46.19525, 0

reseau_2012, TAC4, A,27,  0, 6.233176, 46.19472, 0

reseau_2012, TAC4, A,27,  1, 6.232782, 46.19315, 0

reseau_2012, TAC4, A,28,  0, 6.23932, 46.20334, 0

reseau_2012, TAC4, A,28,  1, 6.240699, 46.20415, 0

reseau_2012, TAC4, A,28,  2, 6.240843, 46.2042, 0

reseau_2012, TAC4, A,28,  3, 6.241335, 46.20417, 0

reseau_2012, TAC4, A,29,  0, 6.227464, 46.19959, 0

reseau_2012, TAC4, A,29,  1, 6.227767, 46.19971, 0

reseau_2012, TAC4, A,29,  2, 6.228535, 46.19997, 0

reseau_2012, TAC4, A,29,  3, 6.230367, 46.20055, 0

reseau_2012, TAC4, A,30,  0, 6.250978, 46.17691, 0

reseau_2012, TAC4, A,30,  1, 6.250062, 46.17712, 0

reseau_2012, TAC4, A,30,  2, 6.249918, 46.17714, 0

reseau_2012, TAC4, A,31,  0, 6.227442, 46.19716, 0

reseau_2012, TAC4, A,31,  1, 6.226146, 46.19913, 0

reseau_2012, TAC4, A,31,  2, 6.226028, 46.19934, 0

reseau_2012, TAC4, A,32,  0, 6.235788, 46.19014, 0

reseau_2012, TAC4, A,32,  1, 6.23623, 46.19088, 0

reseau_2012, TAC4, A,32,  2, 6.238725, 46.19038, 0

reseau_2012, TAC4, A,32,  3, 6.238807, 46.19092, 0

reseau_2012, TAC4, A,33,  0, 6.236603, 46.1857, 0

reseau_2012, TAC4, A,33,  1, 6.236414, 46.1866, 0

reseau_2012, TAC4, A,33,  2, 6.236166, 46.18753, 0

reseau_2012, TAC4, A,33,  3, 6.23586, 46.1883, 0

reseau_2012, TAC4, A,34,  0, 6.234707, 46.19601, 0

reseau_2012, TAC4, A,34,  1, 6.234073, 46.19511, 0

reseau_2012, 47, R,0,  0, 6.07074, 46.17442, 0

reseau_2012, 47, R,0,  1, 6.07097, 46.17448, 0

reseau_2012, 47, R,0,  2, 6.071512, 46.17459, 0

reseau_2012, 47, R,0,  3, 6.072123, 46.17472, 0

reseau_2012, 47, R,0,  4, 6.072494, 46.17484, 0

reseau_2012, 47, R,0,  5, 6.072685, 46.17491, 0

reseau_2012, 47, R,0,  6, 6.072965, 46.17507, 0

reseau_2012, 47, R,0,  7, 6.073104, 46.1752, 0

reseau_2012, 47, R,0,  8, 6.073308, 46.17535, 0

reseau_2012, 47, R,1,  0, 6.0797, 46.17787, 0

reseau_2012, 47, R,1,  1, 6.079732, 46.17789, 0

reseau_2012, 47, R,1,  2, 6.079994, 46.17799, 0

reseau_2012, 47, R,1,  3, 6.080466, 46.17809, 0

reseau_2012, 47, R,1,  4, 6.081006, 46.17818, 0

reseau_2012, 47, R,1,  5, 6.081481, 46.17823, 0

reseau_2012, 47, R,1,  6, 6.082221, 46.17829, 0

reseau_2012, 47, R,1,  7, 6.0835, 46.17835, 0

reseau_2012, 47, R,1,  8, 6.084346, 46.17839, 0

reseau_2012, 47, R,1,  9, 6.085463, 46.17842, 0

reseau_2012, 47, R,2,  0, 6.088729, 46.17839, 0

reseau_2012, 47, R,2,  1, 6.088744, 46.17848, 0

reseau_2012, 47, R,2,  2, 6.088727, 46.17852, 0

reseau_2012, 47, R,2,  3, 6.088664, 46.1786, 0

reseau_2012, 47, R,2,  4, 6.088523, 46.17864, 0

reseau_2012, 47, R,2,  5, 6.088066, 46.17862, 0

reseau_2012, 47, R,3,  0, 6.064699, 46.17385, 0

reseau_2012, 47, R,3,  1, 6.064687, 46.17385, 0

reseau_2012, 47, R,3,  2, 6.064675, 46.17385, 0

reseau_2012, 47, R,3,  3, 6.064662, 46.17385, 0

reseau_2012, 47, R,3,  4, 6.06465, 46.17385, 0

reseau_2012, 47, R,3,  5, 6.064637, 46.17385, 0

reseau_2012, 47, R,3,  6, 6.064625, 46.17385, 0

reseau_2012, 47, R,3,  7, 6.064613, 46.17384, 0

reseau_2012, 47, R,3,  8, 6.064601, 46.17384, 0

reseau_2012, 47, R,3,  9, 6.06459, 46.17384, 0

reseau_2012, 47, R,3,  10, 6.06458, 46.17383, 0

reseau_2012, 47, R,3,  11, 6.06457, 46.17382, 0

reseau_2012, 47, R,3,  12, 6.064561, 46.17382, 0

reseau_2012, 47, R,3,  13, 6.064553, 46.17381, 0

reseau_2012, 47, R,3,  14, 6.064546, 46.17381, 0

reseau_2012, 47, R,3,  15, 6.06454, 46.1738, 0

reseau_2012, 47, R,3,  16, 6.064534, 46.17379, 0

reseau_2012, 47, R,3,  17, 6.06453, 46.17378, 0

reseau_2012, 47, R,3,  18, 6.064527, 46.17377, 0

reseau_2012, 47, R,3,  19, 6.064525, 46.17376, 0

reseau_2012, 47, R,3,  20, 6.064524, 46.17376, 0

reseau_2012, 47, R,3,  21, 6.064524, 46.17375, 0

reseau_2012, 47, R,3,  22, 6.064525, 46.17374, 0

reseau_2012, 47, R,3,  23, 6.064528, 46.17373, 0

reseau_2012, 47, R,3,  24, 6.06453, 46.17372, 0

reseau_2012, 47, R,3,  25, 6.064535, 46.17371, 0

reseau_2012, 47, R,3,  26, 6.06454, 46.17371, 0

reseau_2012, 47, R,3,  27, 6.064545, 46.1737, 0

reseau_2012, 47, R,3,  28, 6.064552, 46.17369, 0

reseau_2012, 47, R,3,  29, 6.064559, 46.17369, 0

reseau_2012, 47, R,3,  30, 6.064568, 46.17368, 0

reseau_2012, 47, R,3,  31, 6.064577, 46.17368, 0

reseau_2012, 47, R,3,  32, 6.064587, 46.17367, 0

reseau_2012, 47, R,3,  33, 6.064592, 46.17367, 0

reseau_2012, 47, R,3,  34, 6.064599, 46.17367, 0

reseau_2012, 47, R,3,  35, 6.064605, 46.17366, 0

reseau_2012, 47, R,3,  36, 6.064677, 46.17366, 0

reseau_2012, 47, R,3,  37, 6.0649, 46.1737, 0

reseau_2012, 47, R,3,  38, 6.065047, 46.17373, 0

reseau_2012, 47, R,4,  0, 6.086631, 46.17845, 0

reseau_2012, 47, R,4,  1, 6.087121, 46.17844, 0

reseau_2012, 47, R,4,  2, 6.087955, 46.17841, 0

reseau_2012, 47, R,4,  3, 6.088171, 46.17839, 0

reseau_2012, 47, R,5,  0, 6.085463, 46.17842, 0

reseau_2012, 47, R,5,  1, 6.086631, 46.17845, 0

reseau_2012, 47, R,6,  0, 6.073308, 46.17535, 0

reseau_2012, 47, R,6,  1, 6.073401, 46.17545, 0

reseau_2012, 47, R,6,  2, 6.073584, 46.17558, 0

reseau_2012, 47, R,6,  3, 6.073996, 46.17583, 0

reseau_2012, 47, R,6,  4, 6.074531, 46.17609, 0

reseau_2012, 47, R,6,  5, 6.074871, 46.17622, 0

reseau_2012, 47, R,6,  6, 6.075187, 46.17634, 0

reseau_2012, 47, R,6,  7, 6.075446, 46.17644, 0

reseau_2012, 47, R,6,  8, 6.075832, 46.17666, 0

reseau_2012, 47, R,6,  9, 6.076058, 46.17684, 0

reseau_2012, 47, R,6,  10, 6.076259, 46.17698, 0

reseau_2012, 47, R,6,  11, 6.076331, 46.17701, 0

reseau_2012, 47, R,6,  12, 6.076355, 46.17701, 0

reseau_2012, 47, R,6,  13, 6.076378, 46.17701, 0

reseau_2012, 47, R,6,  14, 6.076402, 46.17702, 0

reseau_2012, 47, R,6,  15, 6.076506, 46.17703, 0

reseau_2012, 47, R,6,  16, 6.076609, 46.17705, 0

reseau_2012, 47, R,6,  17, 6.076709, 46.17708, 0

reseau_2012, 47, R,6,  18, 6.076807, 46.17711, 0

reseau_2012, 47, R,7,  0, 6.076807, 46.17711, 0

reseau_2012, 47, R,7,  1, 6.076879, 46.17713, 0

reseau_2012, 47, R,7,  2, 6.077101, 46.17715, 0

reseau_2012, 47, R,7,  3, 6.077688, 46.17721, 0

reseau_2012, 47, R,7,  4, 6.077806, 46.17722, 0

reseau_2012, 47, R,7,  5, 6.077927, 46.17724, 0

reseau_2012, 47, R,7,  6, 6.078102, 46.17728, 0

reseau_2012, 47, R,7,  7, 6.078253, 46.17734, 0

reseau_2012, 47, R,7,  8, 6.078357, 46.17742, 0

reseau_2012, 47, R,7,  9, 6.078442, 46.17751, 0

reseau_2012, 47, R,7,  10, 6.078639, 46.17762, 0

reseau_2012, 47, R,7,  11, 6.078801, 46.17768, 0

reseau_2012, 47, R,7,  12, 6.079089, 46.17775, 0

reseau_2012, 47, R,7,  13, 6.07933, 46.17777, 0

reseau_2012, 47, R,7,  14, 6.0797, 46.17787, 0

reseau_2012, 47, R,8,  0, 6.065047, 46.17373, 0

reseau_2012, 47, R,8,  1, 6.065118, 46.17374, 0

reseau_2012, 47, R,8,  2, 6.065336, 46.17376, 0

reseau_2012, 47, R,8,  3, 6.065658, 46.1738, 0

reseau_2012, 47, R,8,  4, 6.065968, 46.17382, 0

reseau_2012, 47, R,8,  5, 6.066302, 46.17383, 0

reseau_2012, 47, R,8,  6, 6.06684, 46.17385, 0

reseau_2012, 47, R,8,  7, 6.067359, 46.17387, 0

reseau_2012, 47, R,8,  8, 6.067868, 46.17388, 0

reseau_2012, 47, R,8,  9, 6.068151, 46.17389, 0

reseau_2012, 47, R,8,  10, 6.06846, 46.1739, 0

reseau_2012, 47, R,8,  11, 6.068687, 46.17389, 0

reseau_2012, 47, R,8,  12, 6.068813, 46.17388, 0

reseau_2012, 47, R,8,  13, 6.068916, 46.17389, 0

reseau_2012, 47, R,8,  14, 6.069025, 46.17392, 0

reseau_2012, 47, R,8,  15, 6.069128, 46.17397, 0

reseau_2012, 47, R,8,  16, 6.069505, 46.17411, 0

reseau_2012, 47, R,8,  17, 6.069749, 46.17419, 0

reseau_2012, 47, R,8,  18, 6.070034, 46.17427, 0

reseau_2012, 47, R,8,  19, 6.070446, 46.17437, 0

reseau_2012, 47, R,8,  20, 6.07074, 46.17442, 0

reseau_2012, 47, R,9,  0, 6.088512, 46.1783, 0

reseau_2012, 47, R,9,  1, 6.088608, 46.1783, 0

reseau_2012, 47, R,9,  2, 6.088663, 46.17833, 0

reseau_2012, 47, R,9,  3, 6.088729, 46.17839, 0

reseau_2012, 47, R,10,  0, 6.088171, 46.17839, 0

reseau_2012, 47, R,10,  1, 6.08825, 46.1784, 0

reseau_2012, 47, R,10,  2, 6.088512, 46.1783, 0

reseau_2012, O, A,0,  0, 6.114897, 46.26397, 0

reseau_2012, O, A,0,  1, 6.11496, 46.26391, 0

reseau_2012, O, A,0,  2, 6.115274, 46.26325, 0

reseau_2012, O, A,0,  3, 6.115753, 46.26227, 0

reseau_2012, O, A,0,  4, 6.115787, 46.26212, 0

reseau_2012, O, A,0,  5, 6.115367, 46.26171, 0

reseau_2012, O, A,0,  6, 6.114996, 46.26144, 0

reseau_2012, O, A,0,  7, 6.11544, 46.26101, 0

reseau_2012, O, A,0,  8, 6.115452, 46.26086, 0

reseau_2012, O, A,0,  9, 6.11537, 46.26074, 0

reseau_2012, O, A,0,  10, 6.115026, 46.26057, 0

reseau_2012, O, A,1,  0, 6.115026, 46.26057, 0

reseau_2012, O, A,1,  1, 6.114151, 46.26014, 0

reseau_2012, O, A,1,  2, 6.114036, 46.26003, 0

reseau_2012, O, A,1,  3, 6.113843, 46.25957, 0

reseau_2012, O, A,1,  4, 6.113558, 46.25896, 0

reseau_2012, O, A,1,  5, 6.11295, 46.25846, 0

reseau_2012, O, A,1,  6, 6.112515, 46.25823, 0

reseau_2012, O, A,2,  0, 6.109672, 46.2567, 0

reseau_2012, O, A,2,  1, 6.10851, 46.2561, 0

reseau_2012, O, A,2,  2, 6.108298, 46.25603, 0

reseau_2012, O, A,2,  3, 6.107867, 46.25601, 0

reseau_2012, O, A,2,  4, 6.107626, 46.25592, 0

reseau_2012, O, A,3,  0, 6.107626, 46.25592, 0

reseau_2012, O, A,3,  1, 6.107312, 46.25577, 0

reseau_2012, O, A,3,  2, 6.107192, 46.25574, 0

reseau_2012, O, A,3,  3, 6.10627, 46.25649, 0

reseau_2012, O, A,3,  4, 6.106501, 46.25667, 0

reseau_2012, O, A,3,  5, 6.106423, 46.25678, 0

reseau_2012, O, A,4,  0, 6.100002, 46.25504, 0

reseau_2012, O, A,4,  1, 6.103724, 46.25592, 0

reseau_2012, O, A,4,  2, 6.106423, 46.25678, 0

reseau_2012, O, A,5,  0, 6.094152, 46.25569, 0

reseau_2012, O, A,5,  1, 6.094606, 46.25575, 0

reseau_2012, O, A,5,  2, 6.095851, 46.25556, 0

reseau_2012, O, A,5,  3, 6.096729, 46.25565, 0

reseau_2012, O, A,5,  4, 6.097878, 46.25559, 0

reseau_2012, O, A,5,  5, 6.099238, 46.25533, 0

reseau_2012, O, A,5,  6, 6.100002, 46.25504, 0

reseau_2012, O, A,6,  0, 6.094152, 46.25569, 0

reseau_2012, O, A,6,  1, 6.093243, 46.25547, 0

reseau_2012, O, A,6,  2, 6.089707, 46.25509, 0

reseau_2012, O, A,6,  3, 6.088187, 46.25491, 0

reseau_2012, O, A,6,  4, 6.087177, 46.25494, 0

reseau_2012, O, A,7,  0, 6.080585, 46.25472, 0

reseau_2012, O, A,7,  1, 6.076991, 46.2559, 0

reseau_2012, O, A,7,  2, 6.076007, 46.25589, 0

reseau_2012, O, A,7,  3, 6.073706, 46.25572, 0

reseau_2012, O, A,7,  4, 6.072409, 46.25564, 0

reseau_2012, O, A,8,  0, 6.072409, 46.25564, 0

reseau_2012, O, A,8,  1, 6.067081, 46.25506, 0

reseau_2012, O, A,8,  2, 6.06698, 46.25497, 0

reseau_2012, O, A,8,  3, 6.067702, 46.25459, 0

reseau_2012, O, A,9,  0, 6.074763, 46.25097, 0

reseau_2012, O, A,9,  1, 6.079803, 46.2473, 0

reseau_2012, O, A,10,  0, 6.0866, 46.24839, 0

reseau_2012, O, A,10,  1, 6.086591, 46.24858, 0

reseau_2012, O, A,10,  2, 6.086546, 46.24865, 0

reseau_2012, O, A,10,  3, 6.086432, 46.24866, 0

reseau_2012, O, A,10,  4, 6.086364, 46.24862, 0

reseau_2012, O, A,10,  5, 6.086388, 46.24855, 0

reseau_2012, O, A,10,  6, 6.086579, 46.2483, 0

reseau_2012, O, A,10,  7, 6.086646, 46.24786, 0

reseau_2012, O, A,10,  8, 6.086579, 46.24771, 0

reseau_2012, O, A,10,  9, 6.086515, 46.24762, 0

reseau_2012, O, A,10,  10, 6.086576, 46.24753, 0

reseau_2012, O, A,10,  11, 6.086674, 46.2475, 0

reseau_2012, O, A,10,  12, 6.086998, 46.24757, 0

reseau_2012, O, A,10,  13, 6.0876, 46.24752, 0

reseau_2012, O, A,10,  14, 6.093378, 46.2457, 0

reseau_2012, O, A,10,  15, 6.094065, 46.24554, 0

reseau_2012, O, A,10,  16, 6.094259, 46.24541, 0

reseau_2012, O, A,10,  17, 6.094262, 46.2453, 0

reseau_2012, O, A,10,  18, 6.094157, 46.24514, 0

reseau_2012, O, A,11,  0, 6.094157, 46.24514, 0

reseau_2012, O, A,11,  1, 6.086631, 46.2399, 0

reseau_2012, O, A,12,  0, 6.086631, 46.2399, 0

reseau_2012, O, A,12,  1, 6.084143, 46.23821, 0

reseau_2012, O, A,12,  2, 6.082406, 46.23701, 0

reseau_2012, O, A,12,  3, 6.082338, 46.23695, 0

reseau_2012, O, A,12,  4, 6.082352, 46.23686, 0

reseau_2012, O, A,12,  5, 6.08248, 46.2366, 0

reseau_2012, O, A,12,  6, 6.082653, 46.23641, 0

reseau_2012, O, A,13,  0, 6.087177, 46.25494, 0

reseau_2012, O, A,13,  1, 6.085915, 46.255, 0

reseau_2012, O, A,13,  2, 6.084839, 46.255, 0

reseau_2012, O, A,13,  3, 6.083245, 46.25481, 0

reseau_2012, O, A,13,  4, 6.081867, 46.2546, 0

reseau_2012, O, A,13,  5, 6.081211, 46.25461, 0

reseau_2012, O, A,13,  6, 6.080585, 46.25472, 0

reseau_2012, O, A,14,  0, 6.067702, 46.25459, 0

reseau_2012, O, A,14,  1, 6.07432, 46.25124, 0

reseau_2012, O, A,14,  2, 6.074763, 46.25097, 0

reseau_2012, O, A,15,  0, 6.079803, 46.2473, 0

reseau_2012, O, A,15,  1, 6.081036, 46.2464, 0

reseau_2012, O, A,15,  2, 6.081245, 46.24623, 0

reseau_2012, O, A,15,  3, 6.081491, 46.24625, 0

reseau_2012, O, A,15,  4, 6.085082, 46.24743, 0

reseau_2012, O, A,15,  5, 6.086335, 46.24762, 0

reseau_2012, O, A,15,  6, 6.086554, 46.24756, 0

reseau_2012, O, A,15,  7, 6.086708, 46.24754, 0

reseau_2012, O, A,15,  8, 6.0868, 46.24757, 0

reseau_2012, O, A,15,  9, 6.086833, 46.24768, 0

reseau_2012, O, A,15,  10, 6.086716, 46.24785, 0

