year,month,day,hour,minute,second,delta_time,agencyid,date,route_code,servicevehicle,tripid,vehicleid,patternid,tripdirection,triplength,stopsequencenr,stopcode,stoplength,stoptimeschedule,stoptimereal,passengercounttripup,passengercounttripdown,passengercountstopup,passengercountstopdown,passengerloadstop,passengercountdoor1up,passengercountdoor1down,passengercountdoor2up,passengercountdoor2down,passengercountdoor3up,passengercountdoor3down,passengercountdoor4up,passengercountdoor4down,passengercountdoor5up,passengercountdoor5down,passengercountdoor6up,passengercountdoor6down,isredirection,isdelocalization,isrelocatization
12,10,1,0,0,0,,TPG,2012-10-01 00:00:00,8,8-17,27097080,1178,5,A,11806,6,MTTA00,1972,,2012-10-02 00:00:00,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y
12,10,1,0,0,0,100,TPG,2012-10-01 00:00:00,14,14-46,27090108,1811,6,A,12788,6,ESRT01,2379,2012-10-02 00:01:40,2012-10-02 00:00:00,42,44,3,0,6,1,0,0,0,0,0,2,0,0,0,0,0,N,N,N
12,10,1,0,0,0,-120,TPG,2012-10-01 00:00:00,5,5-30,27095549,1168,71,A,11960,17,CVIN07,5766,2012-10-01 23:58:00,2012-10-02 00:00:00,24,25,10,1,16,3,1,3,0,1,0,3,0,0,0,0,0,N,N,N
12,10,1,0,0,0,0,TPG,2012-10-01 00:00:00,9,1-4,27080477,1182,34,A,10774,1,PBAL00,0,2012-10-01 00:00:00,2012-10-01 00:00:00,16,12,4,0,4,0,0,0,0,2,0,2,0,0,0,0,0,N,N,N
12,10,1,0,0,1,21,TPG,2012-10-01 00:00:00,15,15-74,27090892,862,1,A,6832,8,ACAC01,2638,2012-10-02 00:00:22,2012-10-02 00:00:01,40,40,2,0,5,0,0,1,0,1,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,1,79,TPG,2012-10-01 00:00:00,21,21-55,27092048,1134,31,A,11616,19,MRCH02,7366,2012-10-02 00:01:20,2012-10-02 00:00:01,5,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,2,-2,TPG,2012-10-01 00:00:00,33,A-3,27085334,1105,12,R,2241,1,CHVR01,0,2012-10-01 00:00:00,2012-10-01 00:00:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,3,-46,TPG,2012-10-01 00:00:00,28,28-7,27092793,20482,7,R,12355,3,BOLX00,1095,2012-10-01 23:59:17,2012-10-02 00:00:03,6,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,3,-87,TPG,2012-10-01 00:00:00,1,9-72,27097657,120,46,A,5929,18,MINE00,5690,2012-10-01 23:58:36,2012-10-02 00:00:03,15,17,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,3,-3,TPG,2012-10-01 00:00:00,E,G-28,27098834,1121,7,R,13561,20,VSNA01,7925,2012-10-02 00:00:00,2012-10-02 00:00:03,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,5,95,TPG,2012-10-01 00:00:00,12,12-31,27089840,861,6,A,10184,22,GCAN00,7585,2012-10-02 00:01:40,2012-10-02 00:00:05,59,60,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,5,35,TPG,2012-10-01 00:00:00,12,14-43a,27114192,892,22,R,10413,4,FAVR01,1342,2012-10-02 00:00:40,2012-10-02 00:00:05,20,22,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,5,3,TPG,2012-10-01 00:00:00,8,8-7,27097256,185,6,A,10636,16,FLRI01,5868,2012-10-02 00:00:08,2012-10-02 00:00:05,9,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,5,53,TPG,2012-10-01 00:00:00,1,9-73,27097693,121,49,R,7379,6,MOTU01,1728,2012-10-02 00:00:58,2012-10-02 00:00:05,15,16,4,0,10,1,0,0,0,2,0,1,0,0,0,0,0,N,N,N
12,10,1,0,0,6,54,TPG,2012-10-01 00:00:00,12,12-11,27089409,1812,27,R,8101,15,PLPA02,5210,2012-10-02 00:01:00,2012-10-02 00:00:06,9,10,0,2,5,0,2,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,8,-46,TPG,2012-10-01 00:00:00,C,5-9,27095770,1107,20,A,12017,26,RPRS00,9303,2012-10-01 23:59:22,2012-10-02 00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,8,-121,TPG,2012-10-01 00:00:00,11,1-58,27088262,111,17,A,8883,23,VARV00,8199,2012-10-01 23:58:07,2012-10-02 00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,8,-48,TPG,2012-10-01 00:00:00,42,42-5,27094289,512,47,A,9735,12,CENT00,4429,2012-10-01 23:59:20,2012-10-02 00:00:08,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,10,51,TPG,2012-10-01 00:00:00,12,15-85,27091187,879,22,R,10413,12,TRSI01,4257,2012-10-02 00:01:01,2012-10-02 00:00:10,48,34,7,1,20,0,0,5,0,2,0,0,1,0,0,0,0,N,N,N
12,10,1,0,0,10,10,TPG,2012-10-01 00:00:00,12,14-69,27090441,867,22,R,10413,18,PTAR01,6356,2012-10-02 00:00:20,2012-10-02 00:00:10,35,36,1,4,14,0,1,1,0,0,0,0,3,0,0,0,0,N,N,N
12,10,1,0,0,12,-12,TPG,2012-10-01 00:00:00,G,E-3,27085553,1147,55,A,12759,1,RIVE03,0,2012-10-01 00:00:00,2012-10-01 00:00:12,14,13,14,0,14,0,0,1,0,0,0,13,0,0,0,0,0,N,N,N
12,10,1,0,0,13,79,TPG,2012-10-01 00:00:00,14,14-66,27090384,864,21,R,12885,24,DODE00,12217,2012-10-02 00:01:32,2012-10-02 00:00:13,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,13,-13,TPG,2012-10-01 00:00:00,14,14-41,27089999,870,6,A,12788,17,SERV01,7346,2012-10-02 00:00:00,2012-10-02 00:00:13,46,44,0,3,24,0,1,0,1,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,0,16,68,TPG,2012-10-01 00:00:00,12,15-75,27090926,875,6,A,10184,8,MRCH00,2667,2012-10-02 00:01:24,2012-10-02 00:00:16,37,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,16,-136,TPG,2012-10-01 00:00:00,11,11-74,27089166,131,18,R,8598,20,NATI12,7970,2012-10-01 23:58:00,2012-10-02 00:00:16,12,8,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,0,17,23,TPG,2012-10-01 00:00:00,8,8-2,27097125,1183,77,R,11900,26,UIT01,10031,2012-10-02 00:00:40,2012-10-02 00:00:17,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,18,-44,TPG,2012-10-01 00:00:00,9,1-62,27088371,110,36,R,11207,13,PRRI01,4475,2012-10-01 23:59:34,2012-10-02 00:00:18,12,12,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,18,9,TPG,2012-10-01 00:00:00,2,6-16,27096435,745,82,R,8353,5,GETE01,1149,2012-10-02 00:00:27,2012-10-02 00:00:18,12,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,18,-7,TPG,2012-10-01 00:00:00,21,21-64,27092146,1133,33,R,11951,2,AMDO03,307,2012-10-02 00:00:11,2012-10-02 00:00:18,5,4,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,18,-118,TPG,2012-10-01 00:00:00,47,47-2,27095138,21902,14,R,2108,5,VUIL01,1317,2012-10-01 23:58:20,2012-10-02 00:00:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,19,-39,TPG,2012-10-01 00:00:00,14,14C-67,27090749,865,59,A,8298,11,AVAN00,4125,2012-10-01 23:59:40,2012-10-02 00:00:19,13,13,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,21,119,TPG,2012-10-01 00:00:00,3,3-15,27092951,766,67,A,7997,19,CLAP02,6424,2012-10-02 00:02:20,2012-10-02 00:00:21,14,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,21,-121,TPG,2012-10-01 00:00:00,9,11-77,27089300,138,36,R,11207,27,CEPR01,9389,2012-10-01 23:58:20,2012-10-02 00:00:21,33,28,0,4,11,0,0,0,2,0,1,0,1,0,0,0,0,N,N,N
12,10,1,0,0,21,-12,TPG,2012-10-01 00:00:00,V,V-5,27099571,20390,9,R,15484,24,MACH01,10665,2012-10-02 00:00:09,2012-10-02 00:00:21,6,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,21,-123,TPG,2012-10-01 00:00:00,V,V-8,27099621,20378,8,A,15766,7,FENE00,2490,2012-10-01 23:58:18,2012-10-02 00:00:21,13,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,22,54,TPG,2012-10-01 00:00:00,22,22-32,27092355,118,32,A,10803,11,OUCH00,3584,2012-10-02 00:01:16,2012-10-02 00:00:22,10,13,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,N,N,Y
12,10,1,0,0,22,18,TPG,2012-10-01 00:00:00,14,14-51,27090210,874,23,R,12885,5,BLDO03,2728,2012-10-02 00:00:40,2012-10-02 00:00:22,31,34,2,0,5,0,0,1,0,1,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,25,-5,TPG,2012-10-01 00:00:00,11,11-21,27088887,1162,18,R,8598,8,EPIN03,3094,2012-10-02 00:00:20,2012-10-02 00:00:25,7,9,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,25,215,TPG,2012-10-01 00:00:00,14,14C-52,27090578,881,90,R,13138,18,PNEV03,8393,2012-10-02 00:04:00,2012-10-02 00:00:25,20,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,25,35,TPG,2012-10-01 00:00:00,12,12-20,27081507,870,6,A,10184,1,PALE02,0,2012-10-01 00:01:00,2012-10-01 00:00:25,16,18,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,25,,TPG,2012-10-01 00:00:00,K,L-23,27099083,528,25,A,16845,14,VALY01,5562,,2012-10-02 00:00:25,6,6,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,N,Y,Y
12,10,1,0,0,25,55,TPG,2012-10-01 00:00:00,10,10-5,27088707,790,67,A,6338,14,COUT00,4993,2012-10-02 00:01:20,2012-10-02 00:00:25,20,28,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,N,N,N
12,10,1,0,0,26,-102,TPG,2012-10-01 00:00:00,D,D-24,27098122,20974,56,A,10130,18,PEDO00,8651,2012-10-01 23:58:44,2012-10-02 00:00:26,11,7,5,2,6,4,0,0,0,1,2,0,0,0,0,0,0,N,Y,Y
12,10,1,0,0,28,92,TPG,2012-10-01 00:00:00,45,44-5,27094605,20983,11,A,5493,12,TXVI00,3542,2012-10-02 00:02:00,2012-10-02 00:00:28,7,8,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,28,32,TPG,2012-10-01 00:00:00,15,15-84,27091162,872,1,A,6832,14,CVIN14,4826,2012-10-02 00:01:00,2012-10-02 00:00:28,25,23,6,9,4,0,0,3,5,2,3,1,1,0,0,0,0,N,N,N
12,10,1,0,0,33,-18,TPG,2012-10-01 00:00:00,12,15-79,27091034,1807,6,A,10184,14,PNEV02,4725,2012-10-02 00:00:15,2012-10-02 00:00:33,56,56,7,0,27,5,0,2,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,35,-37,TPG,2012-10-01 00:00:00,42,42-5,27094289,512,47,A,9735,13,CFIL00,4725,2012-10-01 23:59:58,2012-10-02 00:00:35,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,35,27,TPG,2012-10-01 00:00:00,11,11-76,27089260,115,17,A,8883,10,MILE01,3216,2012-10-02 00:01:02,2012-10-02 00:00:35,9,9,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,N,N,Y
12,10,1,0,0,38,-78,TPG,2012-10-01 00:00:00,28,28-4,27092718,20498,4,A,11390,3,NATI18,545,2012-10-01 23:59:20,2012-10-02 00:00:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,38,-58,TPG,2012-10-01 00:00:00,28,28-7,27092793,20482,7,R,12355,4,PRGR00,1278,2012-10-01 23:59:40,2012-10-02 00:00:38,6,2,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,38,82,TPG,2012-10-01 00:00:00,14,14-68,27090412,898,7,A,12788,25,VAUD00,12244,2012-10-02 00:02:00,2012-10-02 00:00:38,62,55,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,N,N,N
12,10,1,0,0,39,21,TPG,2012-10-01 00:00:00,8,8-2,27097125,1183,77,R,11900,27,NATI19,10142,2012-10-02 00:01:00,2012-10-02 00:00:39,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,39,49,TPG,2012-10-01 00:00:00,3,3-9,27083292,731,70,R,7626,2,MIRE01,405,2012-10-01 00:01:28,2012-10-01 00:00:39,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,41,19,TPG,2012-10-01 00:00:00,8,8-7,27097256,185,6,A,10636,17,CTMI01,6068,2012-10-02 00:01:00,2012-10-02 00:00:41,9,8,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,41,-21,TPG,2012-10-01 00:00:00,14,14C-60,27090700,894,90,R,13138,10,BOHT02,5195,2012-10-02 00:00:20,2012-10-02 00:00:41,23,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,42,-104,TPG,2012-10-01 00:00:00,V,V-8,27099621,20378,8,A,15766,8,PENT00,2746,2012-10-01 23:58:58,2012-10-02 00:00:42,13,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,44,-44,TPG,2012-10-01 00:00:00,7,7-7,27096904,731,57,R,6952,5,BUTN01,1783,2012-10-02 00:00:00,2012-10-02 00:00:44,7,4,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,N,N,N
12,10,1,0,0,46,-64,TPG,2012-10-01 00:00:00,33,A-31,27097872,1106,12,R,2241,2,CHLX01,343,2012-10-01 23:59:42,2012-10-02 00:00:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,46,-106,TPG,2012-10-01 00:00:00,7,7-12,27096746,706,56,A,6841,13,SOCI00,3974,2012-10-01 23:59:00,2012-10-02 00:00:46,16,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y
12,10,1,0,0,46,-65,TPG,2012-10-01 00:00:00,22,22-23,27092263,108,29,R,10902,13,AAIN01,6035,2012-10-01 23:59:41,2012-10-02 00:00:46,7,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,46,105,TPG,2012-10-01 00:00:00,3,3-1,27092834,757,67,A,7997,9,GPRE00,3156,2012-10-02 00:02:31,2012-10-02 00:00:46,17,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,46,114,TPG,2012-10-01 00:00:00,23,23-55,27092601,530,7,A,9971,25,LERO00,9971,2012-10-02 00:02:40,2012-10-02 00:00:46,8,9,0,6,0,0,3,0,3,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,46,-103,TPG,2012-10-01 00:00:00,D,D-24,27098122,20974,56,A,10130,19,_PEDOF,8764,2012-10-01 23:59:03,2012-10-02 00:00:46,11,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,47,2,TPG,2012-10-01 00:00:00,14,14-54,27090237,890,6,A,12788,11,STND01,5358,2012-10-02 00:00:49,2012-10-02 00:00:47,59,55,5,0,20,0,0,0,0,0,0,5,0,0,0,0,0,N,N,N
12,10,1,0,0,49,-89,TPG,2012-10-01 00:00:00,1,9-72,27097657,120,46,A,5929,19,JARB01,5929,2012-10-01 23:59:20,2012-10-02 00:00:49,15,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,0,49,47,TPG,2012-10-01 00:00:00,1,9-73,27097693,121,49,R,7379,7,ALPE00,1889,2012-10-02 00:01:36,2012-10-02 00:00:49,15,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,50,-83,TPG,2012-10-01 00:00:00,47,47-2,27095138,21902,14,R,2108,6,PRBE04,1761,2012-10-01 23:59:27,2012-10-02 00:00:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,52,0,TPG,2012-10-01 00:00:00,9,1-54,27088175,140,34,A,10774,3,MGNE00,714,2012-10-02 00:00:52,2012-10-02 00:00:52,19,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,53,87,TPG,2012-10-01 00:00:00,8,8-16,27097056,175,79,R,10509,16,RIVE10,5395,2012-10-02 00:02:20,2012-10-02 00:00:53,6,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,54,-124,TPG,2012-10-01 00:00:00,11,11-74,27089166,131,18,R,8598,21,RIGO01,8363,2012-10-01 23:58:50,2012-10-02 00:00:54,12,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,54,161,TPG,2012-10-01 00:00:00,1,9-70,27097588,127,49,R,7379,20,PESC02,6107,2012-10-02 00:03:35,2012-10-02 00:00:54,21,18,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,0,54,106,TPG,2012-10-01 00:00:00,21,21-51,27091959,1154,33,R,11951,15,PTLA00,7611,2012-10-02 00:02:40,2012-10-02 00:00:54,7,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y
12,10,1,0,0,55,69,TPG,2012-10-01 00:00:00,21,21-55,27092048,1134,31,A,11616,20,MRNE00,7665,2012-10-02 00:02:04,2012-10-02 00:00:55,5,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,55,58,TPG,2012-10-01 00:00:00,42,42-1,27094212,112,18,R,9431,21,JEUN00,7973,2012-10-02 00:01:53,2012-10-02 00:00:55,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,56,-31,TPG,2012-10-01 00:00:00,42,42-5,27094289,512,47,A,9735,14,PFLE00,4940,2012-10-02 00:00:25,2012-10-02 00:00:56,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,56,-154,TPG,2012-10-01 00:00:00,S,S-10,27099242,20943,34,A,12086,6,MTER01,2603,2012-10-01 23:58:22,2012-10-02 00:00:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,0,58,-138,TPG,2012-10-01 00:00:00,3,3-8,27093238,761,70,R,7626,24,GIOL00,7626,2012-10-01 23:58:40,2012-10-02 00:00:58,30,31,0,5,0,0,0,0,1,0,3,0,1,0,0,0,0,N,N,N
12,10,1,0,0,59,31,TPG,2012-10-01 00:00:00,12,14-43a,27114192,892,22,R,10413,5,CHNE01,1606,2012-10-02 00:01:30,2012-10-02 00:00:59,20,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,0,-22,TPG,2012-10-01 00:00:00,C,5-9,27095770,1107,20,A,12017,27,LFRG00,9990,2012-10-02 00:00:38,2012-10-02 00:01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,0,-1,TPG,2012-10-01 00:00:00,V,V-5,27099571,20390,9,R,15484,25,FTAI01,11049,2012-10-02 00:00:59,2012-10-02 00:01:00,6,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,0,0,TPG,2012-10-01 00:00:00,12,12-21,27081557,862,35,R,9607,1,GACH00,0,2012-10-01 00:01:00,2012-10-01 00:01:00,10,9,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,1,-10,TPG,2012-10-01 00:00:00,9,1-62,27088371,110,36,R,11207,14,LYON03,4698,2012-10-02 00:00:51,2012-10-02 00:01:01,12,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,1,-61,TPG,2012-10-01 00:00:00,21,21-56,27082779,521,33,R,11951,1,GAEV00,0,2012-10-01 00:00:00,2012-10-01 00:01:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,2,38,TPG,2012-10-01 00:00:00,14,14C-49,27090530,880,90,R,13138,3,HTOU01,965,2012-10-02 00:01:40,2012-10-02 00:01:02,31,27,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,2,0,TPG,2012-10-01 00:00:00,9,1-4,27080477,1182,34,A,10774,2,SEYM00,399,2012-10-01 00:01:02,2012-10-01 00:01:02,16,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,2,47,TPG,2012-10-01 00:00:00,K,L-21,27099045,535,27,R,16530,27,BNDL01,15316,2012-10-02 00:01:49,2012-10-02 00:01:02,5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,4,115,TPG,2012-10-01 00:00:00,12,12-31,27089840,861,6,A,10184,23,ERMT00,8034,2012-10-02 00:02:59,2012-10-02 00:01:04,59,60,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,4,29,TPG,2012-10-01 00:00:00,5,5-27,27095480,538,71,A,11960,8,WEBR00,3150,2012-10-02 00:01:33,2012-10-02 00:01:04,33,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,4,-4,TPG,2012-10-01 00:00:00,21,21-54,27082748,514,31,A,11616,1,CRSY00,0,2012-10-01 00:01:00,2012-10-01 00:01:04,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,5,-190,TPG,2012-10-01 00:00:00,E,E-8,27098422,1167,4,A,13331,8,BOIS00,4602,2012-10-01 23:57:55,2012-10-02 00:01:05,11,9,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,6,-6,TPG,2012-10-01 00:00:00,15,12-7,27081845,1808,1,A,6832,1,PALE01,0,2012-10-01 00:01:00,2012-10-01 00:01:06,15,13,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,7,-27,TPG,2012-10-01 00:00:00,12,15-80,27091066,883,22,R,10413,25,STAL01,8907,2012-10-02 00:00:40,2012-10-02 00:01:07,57,54,0,5,8,0,0,0,0,0,3,0,2,0,0,0,0,N,N,N
12,10,1,0,1,8,92,TPG,2012-10-01 00:00:00,14,14-66,27090384,864,21,R,12885,25,CRCO00,12632,2012-10-02 00:02:40,2012-10-02 00:01:08,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,8,-29,TPG,2012-10-01 00:00:00,33,A-3,27085334,1105,12,R,2241,2,CHLX01,343,2012-10-01 00:00:39,2012-10-01 00:01:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,8,-148,TPG,2012-10-01 00:00:00,2,2-11,27091727,756,80,A,8003,12,MUET01,3774,2012-10-01 23:58:40,2012-10-02 00:01:08,24,27,1,3,8,0,0,1,3,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,9,-125,TPG,2012-10-01 00:00:00,9,11-77,27089300,138,36,R,11207,28,FOUR01,9657,2012-10-01 23:59:04,2012-10-02 00:01:09,33,28,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,11,-91,TPG,2012-10-01 00:00:00,V,V-8,27099621,20378,8,A,15766,9,PYVI00,3013,2012-10-01 23:59:40,2012-10-02 00:01:11,13,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,11,29,TPG,2012-10-01 00:00:00,12,14-69,27090441,867,22,R,10413,19,AUGS01,6673,2012-10-02 00:01:40,2012-10-02 00:01:11,35,36,0,4,10,0,0,0,1,0,2,0,1,0,0,0,0,N,N,N
12,10,1,0,1,12,27,TPG,2012-10-01 00:00:00,15,15-81,27114106,871,3,R,7892,16,LAMA00,5880,2012-10-02 00:01:39,2012-10-02 00:01:12,38,35,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,13,1,TPG,2012-10-01 00:00:00,3,3-4,27093131,759,70,R,7626,14,LYON01,3934,2012-10-02 00:01:14,2012-10-02 00:01:13,27,28,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,13,-13,TPG,2012-10-01 00:00:00,6,6-14,27096366,764,32,A,9086,11,CHRM01,4581,2012-10-02 00:01:00,2012-10-02 00:01:13,15,14,2,1,7,0,0,2,1,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,13,-13,TPG,2012-10-01 00:00:00,14,14-44,27082016,883,91,A,10880,1,PRBE01,0,2012-10-01 00:01:00,2012-10-01 00:01:13,5,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,14,66,TPG,2012-10-01 00:00:00,22,22-32,27092355,118,32,A,10803,12,CHLA00,3957,2012-10-02 00:02:20,2012-10-02 00:01:14,10,13,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,14,123,TPG,2012-10-01 00:00:00,3,3-15,27092951,766,67,A,7997,20,PESC00,6707,2012-10-02 00:03:17,2012-10-02 00:01:14,14,16,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,14,-54,TPG,2012-10-01 00:00:00,8,8-17,27097080,1178,5,A,11806,7,VIDO02,2287,2012-10-02 00:00:20,2012-10-02 00:01:14,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,16,144,TPG,2012-10-01 00:00:00,15,15-83,27091133,878,3,R,7892,6,CVIN15,1956,2012-10-02 00:03:40,2012-10-02 00:01:16,21,23,7,1,13,0,0,3,0,0,1,4,0,0,0,0,0,N,N,N
12,10,1,0,1,16,-116,TPG,2012-10-01 00:00:00,11,11-74,27089166,131,18,R,8598,22,JARB01,8598,2012-10-01 23:59:20,2012-10-02 00:01:16,12,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
