serviceDate;routeId;runId;tripStart;direction;stopSequenceNr;stopId;stopNameShort;stopName;vehicleTypeShort;vehicleType;vehicleNumber;passengersBoardingTrip;passengersAlightingTrip;passengersDifferenceTrip;passengersBoardingStop;passengersAlightingStop;passengerLoadStop
20121001;"2";"01";35880;1;22;1286;"HOES";"Zürich, Höschgasse";"COBRA";"VBZ Tram Cobra";"3026";191;191;0;2;6;33
20121001;"2";"01";35880;1;23;917;"FROE";"Zürich, Fröhlichstrasse";"COBRA";"VBZ Tram Cobra";"3026";191;191;0;1;22;12
20121001;"2";"01";35880;1;24;2907;"WILD";"Zürich, Wildbachstrasse";"COBRA";"VBZ Tram Cobra";"3026";191;191;0;0;2;10
20121001;"2";"01";35880;1;25;3041;"BTIE";"Zürich, Bahnhof Tiefenbrunnen";"COBRA";"VBZ Tram Cobra";"3026";191;191;0;0;10;0
20121001;"2";"01";38190;2;1;3041;"BTIE";"Zürich, Bahnhof Tiefenbrunnen";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;10;0;10
20121001;"2";"01";38190;2;2;2907;"WILD";"Zürich, Wildbachstrasse";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;7;0;17
20121001;"2";"01";38190;2;3;917;"FROE";"Zürich, Fröhlichstrasse";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;0;1;16
20121001;"2";"01";38190;2;4;1286;"HOES";"Zürich, Höschgasse";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;9;1;24
20121001;"2";"01";38190;2;5;832;"FELD";"Zürich, Feldeggstrasse";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;5;1;28
20121001;"2";"01";38190;2;6;1456;"KRES";"Zürich, Kreuzstrasse";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;6;2;32
20121001;"2";"01";38190;2;7;1845;"OPER";"Zürich, Opernhaus";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;10;5;37
20121001;"2";"01";38190;2;8;440;"BELL";"Zürich, Bellevue";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;13;11;39
20121001;"2";"01";38190;2;9;615;"BURK";"Zürich, Bürkliplatz";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;2;1;40
20121001;"2";"01";38190;2;10;601;"BOES";"Zürich, Börsenstrasse";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;1;4;37
20121001;"2";"01";38190;2;11;1861;"PARA";"Zürich, Paradeplatz";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;12;10;39
20121001;"2";"01";38190;2;12;2396;"SIHS";"Zürich, Sihlstrasse";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;7;2;44
20121001;"2";"01";38190;2;13;2556;"STAU";"Zürich, Stauffacher";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;29;14;59
20121001;"2";"01";38190;2;14;478;"BEZI";"Zürich, Bezirksgebäude";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;3;10;52
20121001;"2";"01";38190;2;15;1357;"KALK";"Zürich, Kalkbreite";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;5;4;53
20121001;"2";"01";38190;2;16;1579;"LOCH";"Zürich, Lochergut";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;4;4;53
20121001;"2";"01";38190;2;17;3019;"ZYPR";"Zürich, Zypressenstrasse";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;13;6;60
20121001;"2";"01";38190;2;18;48;"ALBP";"Zürich, Albisriederplatz";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;28;14;74
20121001;"2";"01";38190;2;19;1548;"LETG";"Zürich, Letzigrund";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;3;5;72
20121001;"2";"01";38190;2;20;883;"FREI";"Zürich, Freihofstrasse";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;3;13;62
20121001;"2";"01";38190;2;21;1364;"KAPP";"Zürich, Kappeli";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;5;7;60
20121001;"2";"01";38190;2;22;1026;"GRIM";"Zürich, Grimselstrasse";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;1;11;50
20121001;"2";"01";38190;2;23;1570;"LIND";"Zürich, Lindenplatz";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;3;40;13
20121001;"2";"01";38190;2;24;137;"BACH";"Zürich, Bachmattstrasse";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;0;1;12
20121001;"2";"01";38190;2;25;821;"FARB";"Zürich, Farbhof";"COBRA";"VBZ Tram Cobra";"3026";179;179;0;0;12;0
20121001;"2";"01";40380;1;1;821;"FARB";"Zürich, Farbhof";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;20;0;20
20121001;"2";"01";40380;1;2;137;"BACH";"Zürich, Bachmattstrasse";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;3;1;22
20121001;"2";"01";40380;1;3;1570;"LIND";"Zürich, Lindenplatz";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;28;6;44
20121001;"2";"01";40380;1;4;1026;"GRIM";"Zürich, Grimselstrasse";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;9;0;53
20121001;"2";"01";40380;1;5;1364;"KAPP";"Zürich, Kappeli";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;11;6;58
20121001;"2";"01";40380;1;6;883;"FREI";"Zürich, Freihofstrasse";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;16;7;67
20121001;"2";"01";40380;1;7;1548;"LETG";"Zürich, Letzigrund";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;2;9;60
20121001;"2";"01";40380;1;8;48;"ALBP";"Zürich, Albisriederplatz";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;15;21;54
20121001;"2";"01";40380;1;9;3019;"ZYPR";"Zürich, Zypressenstrasse";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;3;2;55
20121001;"2";"01";40380;1;10;1579;"LOCH";"Zürich, Lochergut";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;6;4;57
20121001;"2";"01";40380;1;11;1357;"KALK";"Zürich, Kalkbreite";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;2;9;50
20121001;"2";"01";40380;1;12;478;"BEZI";"Zürich, Bezirksgebäude";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;1;2;49
20121001;"2";"01";40380;1;13;2556;"STAU";"Zürich, Stauffacher";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;28;15;62
20121001;"2";"01";40380;1;14;2396;"SIHS";"Zürich, Sihlstrasse";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;3;3;62
20121001;"2";"01";40380;1;15;1861;"PARA";"Zürich, Paradeplatz";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;30;26;66
20121001;"2";"01";40380;1;16;601;"BOES";"Zürich, Börsenstrasse";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;5;7;64
20121001;"2";"01";40380;1;17;615;"BURK";"Zürich, Bürkliplatz";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;0;5;59
20121001;"2";"01";40380;1;18;440;"BELL";"Zürich, Bellevue";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;11;25;45
20121001;"2";"01";40380;1;19;1845;"OPER";"Zürich, Opernhaus";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;11;13;43
20121001;"2";"01";40380;1;20;1456;"KRES";"Zürich, Kreuzstrasse";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;8;6;45
20121001;"2";"01";40380;1;21;832;"FELD";"Zürich, Feldeggstrasse";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;1;7;39
20121001;"2";"01";40380;1;22;1286;"HOES";"Zürich, Höschgasse";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;6;21;24
20121001;"2";"01";40380;1;23;917;"FROE";"Zürich, Fröhlichstrasse";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;0;6;18
20121001;"2";"01";40380;1;24;2907;"WILD";"Zürich, Wildbachstrasse";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;2;6;14
20121001;"2";"01";40380;1;25;3041;"BTIE";"Zürich, Bahnhof Tiefenbrunnen";"COBRA";"VBZ Tram Cobra";"3026";221;221;0;0;14;0
20121001;"2";"01";42690;2;1;3041;"BTIE";"Zürich, Bahnhof Tiefenbrunnen";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;12;0;12
20121001;"2";"01";42690;2;2;2907;"WILD";"Zürich, Wildbachstrasse";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;6;0;18
20121001;"2";"01";42690;2;3;917;"FROE";"Zürich, Fröhlichstrasse";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;5;0;23
20121001;"2";"01";42690;2;4;1286;"HOES";"Zürich, Höschgasse";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;13;4;32
20121001;"2";"01";42690;2;5;832;"FELD";"Zürich, Feldeggstrasse";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;11;4;39
20121001;"2";"01";42690;2;6;1456;"KRES";"Zürich, Kreuzstrasse";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;14;2;51
20121001;"2";"01";42690;2;7;1845;"OPER";"Zürich, Opernhaus";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;10;25;36
20121001;"2";"01";42690;2;8;440;"BELL";"Zürich, Bellevue";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;19;13;42
20121001;"2";"01";42690;2;9;615;"BURK";"Zürich, Bürkliplatz";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;2;1;43
20121001;"2";"01";42690;2;10;601;"BOES";"Zürich, Börsenstrasse";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;5;1;47
20121001;"2";"01";42690;2;11;1861;"PARA";"Zürich, Paradeplatz";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;21;18;50
20121001;"2";"01";42690;2;12;2396;"SIHS";"Zürich, Sihlstrasse";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;7;2;55
20121001;"2";"01";42690;2;13;2556;"STAU";"Zürich, Stauffacher";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;24;24;55
20121001;"2";"01";42690;2;14;478;"BEZI";"Zürich, Bezirksgebäude";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;2;3;54
20121001;"2";"01";42690;2;15;1357;"KALK";"Zürich, Kalkbreite";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;6;4;56
20121001;"2";"01";42690;2;16;1579;"LOCH";"Zürich, Lochergut";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;4;3;57
20121001;"2";"01";42690;2;17;3019;"ZYPR";"Zürich, Zypressenstrasse";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;1;4;54
20121001;"2";"01";42690;2;18;48;"ALBP";"Zürich, Albisriederplatz";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;11;15;50
20121001;"2";"01";42690;2;19;1548;"LETG";"Zürich, Letzigrund";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;6;5;51
20121001;"2";"01";42690;2;20;883;"FREI";"Zürich, Freihofstrasse";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;4;8;47
20121001;"2";"01";42690;2;21;1364;"KAPP";"Zürich, Kappeli";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;9;11;45
20121001;"2";"01";42690;2;22;1026;"GRIM";"Zürich, Grimselstrasse";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;0;12;33
20121001;"2";"01";42690;2;23;1570;"LIND";"Zürich, Lindenplatz";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;16;25;24
20121001;"2";"01";42690;2;24;137;"BACH";"Zürich, Bachmattstrasse";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;0;3;21
20121001;"2";"01";42690;2;25;821;"FARB";"Zürich, Farbhof";"COBRA";"VBZ Tram Cobra";"3026";208;208;0;0;21;0
20121001;"2";"01";44880;1;1;821;"FARB";"Zürich, Farbhof";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;14;0;14
20121001;"2";"01";44880;1;2;137;"BACH";"Zürich, Bachmattstrasse";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;4;0;18
20121001;"2";"01";44880;1;3;1570;"LIND";"Zürich, Lindenplatz";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;28;3;43
20121001;"2";"01";44880;1;4;1026;"GRIM";"Zürich, Grimselstrasse";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;11;2;52
20121001;"2";"01";44880;1;5;1364;"KAPP";"Zürich, Kappeli";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;17;7;62
20121001;"2";"01";44880;1;6;883;"FREI";"Zürich, Freihofstrasse";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;15;5;72
20121001;"2";"01";44880;1;7;1548;"LETG";"Zürich, Letzigrund";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;8;2;78
20121001;"2";"01";44880;1;8;48;"ALBP";"Zürich, Albisriederplatz";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;12;23;67
20121001;"2";"01";44880;1;9;3019;"ZYPR";"Zürich, Zypressenstrasse";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;8;6;69
20121001;"2";"01";44880;1;10;1579;"LOCH";"Zürich, Lochergut";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;10;11;68
20121001;"2";"01";44880;1;11;1357;"KALK";"Zürich, Kalkbreite";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;12;11;69
20121001;"2";"01";44880;1;12;478;"BEZI";"Zürich, Bezirksgebäude";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;6;2;73
20121001;"2";"01";44880;1;13;2556;"STAU";"Zürich, Stauffacher";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;11;31;53
20121001;"2";"01";44880;1;14;2396;"SIHS";"Zürich, Sihlstrasse";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;7;9;51
20121001;"2";"01";44880;1;15;1861;"PARA";"Zürich, Paradeplatz";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;19;27;43
20121001;"2";"01";44880;1;16;601;"BOES";"Zürich, Börsenstrasse";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;3;1;45
20121001;"2";"01";44880;1;17;615;"BURK";"Zürich, Bürkliplatz";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;10;7;48
20121001;"2";"01";44880;1;18;440;"BELL";"Zürich, Bellevue";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;25;20;53
20121001;"2";"01";44880;1;19;1845;"OPER";"Zürich, Opernhaus";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;28;7;74
20121001;"2";"01";44880;1;20;1456;"KRES";"Zürich, Kreuzstrasse";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;6;9;71
20121001;"2";"01";44880;1;21;832;"FELD";"Zürich, Feldeggstrasse";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;3;23;51
20121001;"2";"01";44880;1;22;1286;"HOES";"Zürich, Höschgasse";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;3;18;36
20121001;"2";"01";44880;1;23;917;"FROE";"Zürich, Fröhlichstrasse";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;3;19;20
20121001;"2";"01";44880;1;24;2907;"WILD";"Zürich, Wildbachstrasse";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;0;15;5
20121001;"2";"01";44880;1;25;3041;"BTIE";"Zürich, Bahnhof Tiefenbrunnen";"COBRA";"VBZ Tram Cobra";"3026";263;263;0;0;5;0
20121001;"2";"01";47190;2;1;3041;"BTIE";"Zürich, Bahnhof Tiefenbrunnen";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;13;0;13
20121001;"2";"01";47190;2;2;2907;"WILD";"Zürich, Wildbachstrasse";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;9;0;22
20121001;"2";"01";47190;2;3;917;"FROE";"Zürich, Fröhlichstrasse";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;12;1;33
20121001;"2";"01";47190;2;4;1286;"HOES";"Zürich, Höschgasse";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;13;7;39
20121001;"2";"01";47190;2;5;832;"FELD";"Zürich, Feldeggstrasse";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;6;1;44
20121001;"2";"01";47190;2;6;1456;"KRES";"Zürich, Kreuzstrasse";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;10;2;52
20121001;"2";"01";47190;2;7;1845;"OPER";"Zürich, Opernhaus";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;13;15;50
20121001;"2";"01";47190;2;8;440;"BELL";"Zürich, Bellevue";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;27;16;61
20121001;"2";"01";47190;2;9;615;"BURK";"Zürich, Bürkliplatz";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;5;4;62
20121001;"2";"01";47190;2;10;601;"BOES";"Zürich, Börsenstrasse";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;1;4;59
20121001;"2";"01";47190;2;11;1861;"PARA";"Zürich, Paradeplatz";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;22;25;56
20121001;"2";"01";47190;2;12;2396;"SIHS";"Zürich, Sihlstrasse";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;11;8;59
20121001;"2";"01";47190;2;13;2556;"STAU";"Zürich, Stauffacher";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;22;24;57
20121001;"2";"01";47190;2;14;478;"BEZI";"Zürich, Bezirksgebäude";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;3;5;55
20121001;"2";"01";47190;2;15;1357;"KALK";"Zürich, Kalkbreite";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;17;8;64
20121001;"2";"01";47190;2;16;1579;"LOCH";"Zürich, Lochergut";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;8;4;68
20121001;"2";"01";47190;2;17;3019;"ZYPR";"Zürich, Zypressenstrasse";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;2;2;68
20121001;"2";"01";47190;2;18;48;"ALBP";"Zürich, Albisriederplatz";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;26;9;85
20121001;"2";"01";47190;2;19;1548;"LETG";"Zürich, Letzigrund";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;3;9;79
20121001;"2";"01";47190;2;20;883;"FREI";"Zürich, Freihofstrasse";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;5;25;59
20121001;"2";"01";47190;2;21;1364;"KAPP";"Zürich, Kappeli";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;4;19;44
20121001;"2";"01";47190;2;22;1026;"GRIM";"Zürich, Grimselstrasse";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;3;14;33
20121001;"2";"01";47190;2;23;1570;"LIND";"Zürich, Lindenplatz";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;12;19;26
20121001;"2";"01";47190;2;24;137;"BACH";"Zürich, Bachmattstrasse";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;1;2;25
20121001;"2";"01";47190;2;25;821;"FARB";"Zürich, Farbhof";"COBRA";"VBZ Tram Cobra";"3026";248;248;0;0;25;0
20121001;"2";"01";49380;1;1;821;"FARB";"Zürich, Farbhof";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;20;0;20
20121001;"2";"01";49380;1;2;137;"BACH";"Zürich, Bachmattstrasse";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;7;1;26
20121001;"2";"01";49380;1;3;1570;"LIND";"Zürich, Lindenplatz";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;18;9;35
20121001;"2";"01";49380;1;4;1026;"GRIM";"Zürich, Grimselstrasse";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;14;3;46
20121001;"2";"01";49380;1;5;1364;"KAPP";"Zürich, Kappeli";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;9;3;52
20121001;"2";"01";49380;1;6;883;"FREI";"Zürich, Freihofstrasse";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;9;5;56
20121001;"2";"01";49380;1;7;1548;"LETG";"Zürich, Letzigrund";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;8;0;64
20121001;"2";"01";49380;1;8;48;"ALBP";"Zürich, Albisriederplatz";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;14;22;56
20121001;"2";"01";49380;1;9;3019;"ZYPR";"Zürich, Zypressenstrasse";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;6;7;55
20121001;"2";"01";49380;1;10;1579;"LOCH";"Zürich, Lochergut";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;4;4;55
20121001;"2";"01";49380;1;11;1357;"KALK";"Zürich, Kalkbreite";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;8;9;54
20121001;"2";"01";49380;1;12;478;"BEZI";"Zürich, Bezirksgebäude";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;1;2;53
20121001;"2";"01";49380;1;13;2556;"STAU";"Zürich, Stauffacher";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;21;27;47
20121001;"2";"01";49380;1;14;2396;"SIHS";"Zürich, Sihlstrasse";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;14;13;48
20121001;"2";"01";49380;1;15;1861;"PARA";"Zürich, Paradeplatz";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;24;16;56
20121001;"2";"01";49380;1;16;601;"BOES";"Zürich, Börsenstrasse";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;2;1;57
20121001;"2";"01";49380;1;17;615;"BURK";"Zürich, Bürkliplatz";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;0;1;56
20121001;"2";"01";49380;1;18;440;"BELL";"Zürich, Bellevue";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;8;20;44
20121001;"2";"01";49380;1;19;1845;"OPER";"Zürich, Opernhaus";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;8;20;32
20121001;"2";"01";49380;1;20;1456;"KRES";"Zürich, Kreuzstrasse";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;0;3;29
20121001;"2";"01";49380;1;21;832;"FELD";"Zürich, Feldeggstrasse";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;3;11;21
20121001;"2";"01";49380;1;22;1286;"HOES";"Zürich, Höschgasse";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;2;4;19
20121001;"2";"01";49380;1;23;917;"FROE";"Zürich, Fröhlichstrasse";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;2;5;16
20121001;"2";"01";49380;1;24;2907;"WILD";"Zürich, Wildbachstrasse";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;0;7;9
20121001;"2";"01";49380;1;25;3041;"BTIE";"Zürich, Bahnhof Tiefenbrunnen";"COBRA";"VBZ Tram Cobra";"3026";202;202;0;0;9;0
20121001;"2";"01";51690;2;1;3041;"BTIE";"Zürich, Bahnhof Tiefenbrunnen";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;9;0;9
20121001;"2";"01";51690;2;2;2907;"WILD";"Zürich, Wildbachstrasse";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;8;0;17
20121001;"2";"01";51690;2;3;917;"FROE";"Zürich, Fröhlichstrasse";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;8;0;25
20121001;"2";"01";51690;2;4;1286;"HOES";"Zürich, Höschgasse";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;13;1;37
20121001;"2";"01";51690;2;5;832;"FELD";"Zürich, Feldeggstrasse";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;5;3;39
20121001;"2";"01";51690;2;6;1456;"KRES";"Zürich, Kreuzstrasse";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;7;1;45
20121001;"2";"01";51690;2;7;1845;"OPER";"Zürich, Opernhaus";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;19;16;48
20121001;"2";"01";51690;2;8;440;"BELL";"Zürich, Bellevue";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;17;14;51
20121001;"2";"01";51690;2;9;615;"BURK";"Zürich, Bürkliplatz";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;1;2;50
20121001;"2";"01";51690;2;10;601;"BOES";"Zürich, Börsenstrasse";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;3;2;51
20121001;"2";"01";51690;2;11;1861;"PARA";"Zürich, Paradeplatz";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;21;15;57
20121001;"2";"01";51690;2;12;2396;"SIHS";"Zürich, Sihlstrasse";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;11;6;62
20121001;"2";"01";51690;2;13;2556;"STAU";"Zürich, Stauffacher";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;22;16;68
20121001;"2";"01";51690;2;14;478;"BEZI";"Zürich, Bezirksgebäude";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;5;7;66
20121001;"2";"01";51690;2;15;1357;"KALK";"Zürich, Kalkbreite";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;19;8;77
20121001;"2";"01";51690;2;16;1579;"LOCH";"Zürich, Lochergut";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;13;11;79
20121001;"2";"01";51690;2;17;3019;"ZYPR";"Zürich, Zypressenstrasse";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;5;3;81
20121001;"2";"01";51690;2;18;48;"ALBP";"Zürich, Albisriederplatz";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;19;33;67
20121001;"2";"01";51690;2;19;1548;"LETG";"Zürich, Letzigrund";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;0;5;62
20121001;"2";"01";51690;2;20;883;"FREI";"Zürich, Freihofstrasse";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;3;10;55
20121001;"2";"01";51690;2;21;1364;"KAPP";"Zürich, Kappeli";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;7;16;46
20121001;"2";"01";51690;2;22;1026;"GRIM";"Zürich, Grimselstrasse";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;2;10;38
20121001;"2";"01";51690;2;23;1570;"LIND";"Zürich, Lindenplatz";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;6;27;17
20121001;"2";"01";51690;2;24;137;"BACH";"Zürich, Bachmattstrasse";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;1;6;12
20121001;"2";"01";51690;2;25;821;"FARB";"Zürich, Farbhof";"COBRA";"VBZ Tram Cobra";"3026";224;224;0;0;12;0
20121001;"2";"01";53880;1;1;821;"FARB";"Zürich, Farbhof";"COBRA";"VBZ Tram Cobra";"3026";204;204;0;11;0;11
20121001;"2";"01";53880;1;2;137;"BACH";"Zürich, Bachmattstrasse";"COBRA";"VBZ Tram Cobra";"3026";204;204;0;3;1;13
20121001;"2";"01";53880;1;3;1570;"LIND";"Zürich, Lindenplatz";"COBRA";"VBZ Tram Cobra";"3026";204;204;0;31;5;39
20121001;"2";"01";53880;1;4;1026;"GRIM";"Zürich, Grimselstrasse";"COBRA";"VBZ Tram Cobra";"3026";204;204;0;18;0;57
20121001;"2";"01";53880;1;5;1364;"KAPP";"Zürich, Kappeli";"COBRA";"VBZ Tram Cobra";"3026";204;204;0;11;4;64
20121001;"2";"01";53880;1;6;883;"FREI";"Zürich, Freihofstrasse";"COBRA";"VBZ Tram Cobra";"3026";204;204;0;16;5;75
