routeNumber,runNumber,stopSequenceNr,stopId,stopNumber,stopNameShort,arrivalScheduled,arrivalActual,departureActual,mileage,vehicleId,vehicleNumber,latitude,longitude
2,8,16,2248,1579,LOCH,56196,56238,56255,1462734552,714,2065,8.51772777777778,47.3753444444444
3,7,17,2582,1446,KSIH,56202,56257,56270,210821192,812,3002,8.50801611111111,47.3777561111111
4,10,10,2774,2030,RATH,56208,56298,56318,345780398,836,3028,8.54288833333333,47.3722288888889
2,2,23,2680,917,FROE,56214,56219,56231,1519718863,700,2049,8.55700111111111,47.355065
2,9,12,2657,2396,SIHS,56220,56202,56237,337471422,968,3029,8.53512555555556,47.37206
7,10,19,2035,2054,RAUG,56226,56274,56300,1080895872,763,2120,8.5383025,47.3732980555556
2,6,3,2535,1570,LIND,56232,56285,56305,1460167729,720,2071,8.48684527777778,47.3887352777778
4,8,20,2893,6759,SBAU,56238,56296,56313,1417296419,706,2055,8.5201875,47.3882838888889
2,7,22,2770,1026,GRIM,56244,56209,56223,348677911,832,3024,8.49031888888889,47.3868955555556
2,1,2,2651,2907,WILD,56250,56257,56277,329319178,834,3026,8.5588925,47.3531038888889
2,5,9,2250,3019,ZYPR,56256,56260,56280,361068928,825,3016,8.51399138888889,47.3765941666667
4,3,16,2768,2113,RBRU,56262,56252,56272,355033528,821,3012,8.54299416666667,47.3741438888889
2,3,18,1565,440,BELL,56268,56275,56308,350104914,837,3030,8.54582055555556,47.3667766666667
2,2,24,2651,2907,WILD,56274,56274,56282,1519719139,700,2049,8.5588925,47.3531038888889
8,2,15,1406,1278,HOEL,56280,56320,56329,1476554368,724,2076,8.563195,47.3657002777778
3,2,18,2870,1251,HOTT,56286,56325,56346,1496183683,713,2064,8.55527222222222,47.3692313888889
6,5,7,1895,416,BSTR,56292,56291,56322,312985261,969,3052,8.53957,47.3763352777778
5,3,9,2590,615,BURK,56298,56411,56424,1542541814,738,2092,8.54176583333333,47.3666086111111
2,6,4,2770,1026,GRIM,56304,56358,56385,1460168044,720,2071,8.49031888888889,47.3868955555556
2,1,3,2680,917,FROE,56310,56321,56340,329319451,834,3026,8.55700111111111,47.355065
2,7,23,2535,1570,LIND,56316,56270,56291,348678227,832,3024,8.48684527777778,47.3887352777778
2,5,10,2248,1579,LOCH,56322,56321,56353,361069241,825,3016,8.51772777777778,47.3753444444444
4,3,17,2774,2030,RATH,56328,56312,56335,355033741,821,3012,8.54288833333333,47.3722288888889
3,9,9,2256,1608,LOEW,56334,56390,56410,312024446,847,3040,8.537525,47.3760488888889
2,2,25,2788,3041,BTIE,56340,56348,56630,1519719500,700,2049,8.56126166666667,47.3499594444444
4,4,13,2289,2395,SIHL,56346,56464,56494,1445152007,711,2061,8.53748972222222,47.3801241666667
2,8,18,1535,48,ALBP,56352,56368,56397,1462735186,714,2065,8.51051388888889,47.3781736111111
3,10,5,1305,1472,KUNS,56358,56429,56455,230753360,814,3005,8.54916722222222,47.3704416666667
6,6,3,2508,2689,TUNN,56364,56439,56458,309051590,858,3051,8.532945,47.3664675
3,5,5,2582,1446,KSIH,56370,56421,56434,352553556,822,3013,8.50801611111111,47.3777561111111
2,1,4,2615,1286,HOES,56376,56404,56424,329319820,834,3026,8.55483611111111,47.3578836111111
2,7,24,2818,137,BACH,56382,56331,56341,348678514,832,3024,8.48299583333333,47.3889858333333
4,8,22,2630,718,TONA,56388,56449,56464,1417297200,706,2055,8.51087277777778,47.3900888888889
2,11,9,2590,615,BURK,56394,56448,56467,333321219,840,3033,8.54176583333333,47.3666086111111
2,6,5,2244,1364,KAPP,56400,56471,56494,1460168468,720,2071,8.49511694444444,47.3850619444444
3,8,14,2248,1579,LOCH,56406,56454,56466,1381093572,709,2058,8.51772777777778,47.3753444444444
2,4,15,1528,1861,PARA,56412,56551,56567,1438981650,961,2062,8.53938055555555,47.3697255555556
4,5,8,1574,799,EWYS,56418,56479,56509,366730649,816,3007,8.52358638888889,47.3899791666667
10,15,17,2313,2151,SALE,56424,56536,56547,297134950,869,3064,8.54841194444444,47.4060516666667
3,10,6,2641,1724,NEUM,56430,56519,56536,230753636,814,3005,8.54739888888889,47.3726444444444
3,5,6,1535,48,ALBP,56436,56494,56517,352553790,822,3013,8.51051388888889,47.3781736111111
2,1,5,2689,832,FELD,56442,56468,56493,329320093,834,3026,8.55231833333333,47.3602916666667
4,8,23,2575,2449,SPOW,56448,56505,56514,1417297602,706,2055,8.50612,47.3915361111111
2,7,25,1310,821,FARB,56454,56404,56590,348678889,832,3024,8.47936138888889,47.3907547222222
2,8,19,2245,1548,LETG,56460,56474,56488,1462735790,714,2065,8.50382,47.3811588888889
6,2,3,2791,3045,ZUER,56466,56445,56459,305323687,857,3050,8.56442361111111,47.3787405555556
2,6,6,2253,883,FREI,56472,56555,56575,1460168899,720,2071,8.49987083333333,47.3830302777778
3,8,15,2250,3019,ZYPR,56478,56510,56518,1381093881,709,2058,8.51399138888889,47.3765941666667
2,9,14,1306,478,BEZI,56484,56475,56491,337472185,968,3029,8.52586861111111,47.3739463888889
2,5,12,1306,478,BEZI,56490,56488,56509,361069894,825,3016,8.52586861111111,47.3739463888889
4,2,25,2651,2907,WILD,56496,56532,56548,1482222878,705,2054,8.5588925,47.3531038888889
5,6,10,1893,3026,ENGE,56502,56499,56519,1414234799,743,2097,8.53190444444444,47.3641386111111
4,6,3,2740,7,AARG,56508,56522,56537,364854796,838,3031,8.50270361111111,47.3922511111111
2,3,21,2689,832,FELD,56514,56539,56554,350105811,837,3030,8.55231833333333,47.3602916666667
2,1,6,2612,1456,KRES,56520,56541,56559,329320438,834,3026,8.54991055555556,47.3629144444444
6,6,5,1528,1861,PARA,56526,56626,56646,309052208,858,3051,8.53938055555555,47.3697255555556
2,8,20,2253,883,FREI,56532,56537,56563,1462736168,714,2065,8.49987083333333,47.3830302777778
7,1,2,2356,1620,MATT,56538,56570,56583,957923713,983,2113,8.59114055555555,47.3986172222222
2,6,7,2245,1548,LETG,56544,56628,56642,1460169276,720,2071,8.50382,47.3811588888889
2,11,11,1528,1861,PARA,56550,56619,56645,333321664,840,3033,8.53938055555555,47.3697255555556
3,1,2,1406,1278,HOEL,56556,56632,56650,329857878,848,3041,8.563195,47.3657002777778
2,9,15,1906,1357,KALK,56562,56552,56569,337472548,968,3029,8.52153222222222,47.3742838888889
4,6,4,2575,2449,SPOW,56568,56581,56592,364855077,838,3031,8.50612,47.3915361111111
5,5,2,2550,1519,LAUB,56574,56615,56632,1381803006,739,2093,8.51733638888889,47.3586536111111
2,7,1,1310,821,FARB,56580,56606,56606,348678926,832,3024,8.47936138888889,47.3907547222222
2,3,22,2615,1286,HOES,56586,56598,56615,350106146,837,3030,8.55483611111111,47.3578836111111
2,1,7,2104,1845,OPER,56592,56626,56650,329320796,834,3026,8.54772305555556,47.3653102777778
4,3,20,2104,1845,OPER,56598,56626,56645,355034600,821,3012,8.54772305555556,47.3653102777778
2,4,17,2590,615,BURK,56604,56713,56725,1438982114,961,2062,8.54176583333333,47.3666086111111
7,9,29,1511,1660,MORG,56610,56664,56680,1037125437,759,2116,8.530365,47.3432575
3,1,3,1531,2124,ROEM,56616,56707,56725,329858203,848,3041,8.56037083333333,47.3680216666667
3,3,17,1305,1472,KUNS,56622,56665,56742,219375207,813,3004,8.54916722222222,47.3704416666667
2,6,8,1535,48,ALBP,56628,56723,56752,1460169875,720,2071,8.51051388888889,47.3781736111111
2,7,2,2818,137,BACH,56634,56642,56651,348679255,832,3024,8.48299583333333,47.3889858333333
2,2,1,2788,3041,BTIE,56640,56642,56642,1519719521,700,2049,8.56126166666667,47.3499594444444
2,9,16,2248,1579,LOCH,56646,56634,56648,337472839,968,3029,8.51772777777778,47.3753444444444
3,8,17,2582,1446,KSIH,56652,56649,56662,1381094432,709,2058,8.50801611111111,47.3777561111111
4,11,10,2774,2030,RATH,56658,56771,56789,356228597,831,3023,8.54288833333333,47.3722288888889
2,3,23,2680,917,FROE,56664,56664,56686,350106520,837,3030,8.55700111111111,47.355065
2,11,12,2657,2396,SIHS,56670,56728,56745,333322123,840,3033,8.53512555555556,47.37206
5,8,10,1305,1472,KUNS,56676,56833,56870,1389383028,741,2095,8.54916722222222,47.3704416666667
2,7,3,2535,1570,LIND,56682,56692,56715,348679544,832,3024,8.48684527777778,47.3887352777778
4,9,20,2893,6759,SBAU,56688,56671,56698,336085639,815,3006,8.5201875,47.3882838888889
2,8,22,2770,1026,GRIM,56694,56701,56721,1462737027,714,2065,8.49031888888889,47.3868955555556
2,2,2,2651,2907,WILD,56700,56719,56733,1519719871,700,2049,8.5588925,47.3531038888889
2,6,9,2250,3019,ZYPR,56706,56812,56828,1460170200,720,2071,8.51399138888889,47.3765941666667
4,4,16,2768,2113,RBRU,56712,56811,56829,1445153008,711,2061,8.54299416666667,47.3741438888889
2,1,8,1565,440,BELL,56718,56765,56791,329321057,834,3026,8.54582055555556,47.3667766666667
2,3,24,2651,2907,WILD,56724,56723,56734,350106794,837,3030,8.5588925,47.3531038888889
8,3,15,1406,1278,HOEL,56730,56707,56715,935677280,573,2041,8.563195,47.3657002777778
3,3,18,2870,1251,HOTT,56736,56811,56832,219375651,813,3004,8.55527222222222,47.3692313888889
6,6,7,1895,416,BSTR,56742,56817,56854,309052961,858,3051,8.53957,47.3763352777778
3,5,10,1306,478,BEZI,56748,56830,56846,352555079,822,3013,8.52586861111111,47.3739463888889
2,7,4,2770,1026,GRIM,56754,56764,56783,348679859,832,3024,8.49031888888889,47.3868955555556
2,2,3,2680,917,FROE,56760,56779,56801,1519720143,700,2049,8.55700111111111,47.355065
2,8,23,2535,1570,LIND,56766,56767,56790,1462737342,714,2065,8.48684527777778,47.3887352777778
2,6,10,2248,1579,LOCH,56772,56879,56894,1460170515,720,2071,8.51772777777778,47.3753444444444
4,4,17,2774,2030,RATH,56778,56864,56885,1445153221,711,2061,8.54288833333333,47.3722288888889
3,10,9,2256,1608,LOEW,56784,56918,56949,230754782,814,3005,8.537525,47.3760488888889
2,3,25,2788,3041,BTIE,56790,56796,57037,350107158,837,3030,8.56126166666667,47.3499594444444
4,5,13,2289,2395,SIHL,56796,56823,56845,366732234,816,3007,8.53748972222222,47.3801241666667
2,9,18,1535,48,ALBP,56802,56764,56819,337473469,968,3029,8.51051388888889,47.3781736111111
3,1,5,1305,1472,KUNS,56808,56926,56966,329859147,848,3041,8.54916722222222,47.3704416666667
7,1,6,1501,2294,SCHW,56814,56852,56876,957925304,983,2113,8.57286111111111,47.4049688888889
2,10,1,1906,1357,KALK,56820,56847,56847,1396688385,719,2070,8.52153222222222,47.3742838888889
2,2,4,2615,1286,HOES,56826,56874,56905,1519720514,700,2049,8.55483611111111,47.3578836111111
2,8,24,2818,137,BACH,56832,56831,56844,1462737631,714,2065,8.48299583333333,47.3889858333333
4,9,22,2630,718,TONA,56838,56831,56845,336086420,815,3006,8.51087277777778,47.3900888888889
2,1,9,2590,615,BURK,56844,56967,56982,329321360,834,3026,8.54176583333333,47.3666086111111
2,7,5,2244,1364,KAPP,56850,56849,56867,348680280,832,3024,8.49511694444444,47.3850619444444
3,9,14,2248,1579,LOCH,56856,56950,56964,312026230,847,3040,8.51772777777778,47.3753444444444
2,5,15,1528,1861,PARA,56862,56856,56891,361071115,825,3016,8.53938055555555,47.3697255555556
2,10,2,2248,1579,LOCH,56868,56888,56906,1396688642,719,2070,8.51772777777778,47.3753444444444
10,2,17,2313,2151,SALE,56874,56905,56918,299937106,868,3063,8.54841194444444,47.4060516666667
3,1,6,2641,1724,NEUM,56880,57056,57076,329859421,848,3041,8.54739888888889,47.3726444444444
3,6,6,1535,48,ALBP,56886,56978,57000,1429727324,717,2068,8.51051388888889,47.3781736111111
2,2,5,2689,832,FELD,56892,56947,56965,1519720789,700,2049,8.55231833333333,47.3602916666667
4,9,23,2575,2449,SPOW,56898,56888,56899,336086820,815,3006,8.50612,47.3915361111111
2,8,25,1310,821,FARB,56904,56911,57015,1462738005,714,2065,8.47936138888889,47.3907547222222
2,9,19,2245,1548,LETG,56910,56897,56919,337474069,968,3029,8.50382,47.3811588888889
6,3,3,2791,3045,ZUER,56916,56906,56920,324763998,854,3047,8.56442361111111,47.3787405555556
2,7,6,2253,883,FREI,56922,56918,56943,348680711,832,3024,8.49987083333333,47.3830302777778
3,9,15,2250,3019,ZYPR,56928,57010,57020,312026538,847,3040,8.51399138888889,47.3765941666667
2,11,14,1306,478,BEZI,56934,56947,56962,333322888,840,3033,8.52586861111111,47.3739463888889
2,1,10,2228,601,BOES,56940,57048,57067,329321614,834,3026,8.53984277777778,47.3683719444444
4,3,25,2651,2907,WILD,56946,56972,56982,355036218,821,3012,8.5588925,47.3531038888889
5,7,10,1893,3026,ENGE,56952,56983,56997,1462528134,740,2094,8.53190444444444,47.3641386111111
4,7,3,2740,7,AARG,56958,57009,57029,339775481,844,3037,8.50270361111111,47.3922511111111
2,4,21,2689,832,FELD,56964,57064,57079,1438983291,961,2062,8.55231833333333,47.3602916666667
2,2,6,2612,1456,KRES,56970,57015,57048,1519721136,700,2049,8.54991055555556,47.3629144444444
5,3,15,2845,1407,KFLU,56976,57099,57300,1542544231,738,2092,8.56027305555556,47.376595
2,9,20,2253,883,FREI,56982,56969,56994,337474448,968,3029,8.49987083333333,47.3830302777778
7,2,2,2356,1620,MATT,56988,56998,57009,1524413966,731,2083,8.59114055555555,47.3986172222222
2,7,7,2245,1548,LETG,56994,56990,57006,348681086,832,3024,8.50382,47.3811588888889
2,1,11,1528,1861,PARA,57000,57132,57169,329321803,834,3026,8.53938055555555,47.3697255555556
3,2,2,1406,1278,HOEL,57006,57046,57057,1496185304,713,2064,8.563195,47.3657002777778
2,11,15,1906,1357,KALK,57012,57026,57044,333323251,840,3033,8.52153222222222,47.3742838888889
3,5,12,2262,1366,SIHP,57018,57053,57094,352555948,822,3013,8.53456472222222,47.3763380555556
2,10,4,1535,48,ALBP,57024,57017,57041,1396689272,719,2070,8.51051388888889,47.3781736111111
2,8,1,1310,821,FARB,57030,57039,57039,1462738038,714,2065,8.47936138888889,47.3907547222222
2,4,22,2615,1286,HOES,57036,57129,57147,1438983625,961,2062,8.55483611111111,47.3578836111111
2,2,7,2104,1845,OPER,57042,57107,57125,1519721493,700,2049,8.54772305555556,47.3653102777778
4,4,20,2104,1845,OPER,57048,57132,57151,1445154079,711,2061,8.54772305555556,47.3653102777778
2,5,17,2590,615,BURK,57054,57024,57054,361071581,825,3016,8.54176583333333,47.3666086111111
2,3,1,2788,3041,BTIE,57060,57048,57048,350107182,837,3030,8.56126166666667,47.3499594444444
3,2,3,1531,2124,ROEM,57066,57113,57129,1496185629,713,2064,8.56037083333333,47.3680216666667
5,8,13,2814,2055,RENT,57072,57219,57228,1389384407,741,2095,8.53532194444444,47.3629369444444
2,7,8,1535,48,ALBP,57078,57076,57099,348681683,832,3024,8.51051388888889,47.3781736111111
2,8,2,2818,137,BACH,57084,57080,57088,1462738370,714,2065,8.48299583333333,47.3889858333333
3,7,3,2640,2385,SIEM,57090,57133,57167,210824149,812,3002,8.49428805555556,47.3786469444444
2,11,16,2248,1579,LOCH,57096,57097,57114,333323541,840,3033,8.51772777777778,47.3753444444444
3,9,17,2582,1446,KSIH,57102,57145,57156,312027090,847,3040,8.50801611111111,47.3777561111111
4,1,10,2774,2030,RATH,57108,57216,57234,374250469,824,3015,8.54288833333333,47.3722288888889
2,4,23,2680,917,FROE,57114,57252,57265,1438984003,961,2062,8.55700111111111,47.355065
2,1,12,2657,2396,SIHS,57120,57256,57278,329322260,834,3026,8.53512555555556,47.37206
7,12,19,2035,2054,RAUG,57126,57127,57181,1558052818,962,2085,8.5383025,47.3732980555556
2,8,3,2535,1570,LIND,57132,57130,57150,1462738660,714,2065,8.48684527777778,47.3887352777778
4,10,20,2893,6759,SBAU,57138,57194,57210,345783689,836,3028,8.5201875,47.3882838888889
2,9,22,2770,1026,GRIM,57144,57140,57155,337475303,968,3029,8.49031888888889,47.3868955555556
3,2,4,2870,1251,HOTT,57150,57196,57217,1496186044,713,2064,8.55527222222222,47.3692313888889
2,7,9,2250,3019,ZYPR,57156,57148,57174,348682009,832,3024,8.51399138888889,47.3765941666667
4,5,16,2768,2113,RBRU,57162,57263,57277,366733236,816,3007,8.54299416666667,47.3741438888889
2,2,8,1565,440,BELL,57168,57211,57268,1519721754,700,2049,8.54582055555556,47.3667766666667
2,4,24,2651,2907,WILD,57174,57306,57316,1438984276,961,2062,8.5588925,47.3531038888889
2,3,3,2680,917,FROE,57180,57164,57185,350107794,837,3030,8.55700111111111,47.355065
3,7,4,2871,1252,HUBE,57186,57242,57268,210824624,812,3002,8.49953694444445,47.3768897222222
8,1,10,2414,2582,STOC,57192,57184,57209,1879102660,572,2040,8.53619333333333,47.3679658333333
3,6,10,1306,478,BEZI,57198,57305,57324,1429728606,717,2068,8.52586861111111,47.3739463888889
2,8,4,2770,1026,GRIM,57204,57199,57212,1462738975,714,2065,8.49031888888889,47.3868955555556
2,6,14,2657,2396,SIHS,57210,57303,57317,1460171926,720,2071,8.53512555555556,47.37206
2,9,23,2535,1570,LIND,57216,57200,57237,337475617,968,3029,8.48684527777778,47.3887352777778
2,7,10,2248,1579,LOCH,57222,57217,57287,348682323,832,3024,8.51772777777778,47.3753444444444
4,5,17,2774,2030,RATH,57228,57315,57334,366733450,816,3007,8.54288833333333,47.3722288888889
3,1,9,2256,1608,LOEW,57234,57435,57461,329860565,848,3041,8.537525,47.3760488888889
2,1,13,1502,2556,STAU,57240,57355,57401,329322660,834,3026,8.53029722222222,47.3735897222222
2,3,4,2615,1286,HOES,57246,57244,57262,350108169,837,3030,8.55483611111111,47.3578836111111
2,11,18,1535,48,ALBP,57252,57229,57283,333324174,840,3033,8.51051388888889,47.3781736111111
3,2,5,1305,1472,KUNS,57258,57337,57385,1496186575,713,2064,8.54916722222222,47.3704416666667
6,8,3,2508,2689,TUNN,57264,57292,57304,1001267866,748,2102,8.532945,47.3664675
3,7,5,2582,1446,KSIH,57270,57334,57351,210825259,812,3002,8.50801611111111,47.3777561111111
2,5,19,2104,1845,OPER,57276,57241,57271,361072121,825,3016,8.54772305555556,47.3653102777778
2,9,24,2818,137,BACH,57282,57273,57290,337475905,968,3029,8.48299583333333,47.3889858333333
4,10,22,2630,718,TONA,57288,57333,57348,345784471,836,3028,8.51087277777778,47.3900888888889
2,2,9,2590,615,BURK,57294,57397,57417,1519722057,700,2049,8.54176583333333,47.3666086111111
2,8,5,2244,1364,KAPP,57300,57288,57305,1462739398,714,2065,8.49511694444444,47.3850619444444
3,10,14,2248,1579,LOCH,57306,57485,57501,230756566,814,3005,8.51772777777778,47.3753444444444
2,3,5,2689,832,FELD,57312,57301,57318,350108441,837,3030,8.55231833333333,47.3602916666667
4,7,8,1574,799,EWYS,57318,57354,57369,339777433,844,3037,8.52358638888889,47.3899791666667
10,16,17,2313,2151,SALE,57324,57617,57629,240243591,1015,3077,8.54841194444444,47.4060516666667
3,2,6,2641,1724,NEUM,57330,57444,57463,1496186850,713,2064,8.54739888888889,47.3726444444444
3,1,10,2262,1366,SIHP,57336,57535,57559,329860851,848,3041,8.53456472222222,47.3763380555556
2,5,20,2612,1456,KRES,57342,57319,57337,361072381,825,3016,8.54991055555556,47.3629144444444
4,10,23,2575,2449,SPOW,57348,57388,57400,345784870,836,3028,8.50612,47.3915361111111
2,9,25,1310,821,FARB,57354,57356,57490,337476282,968,3029,8.47936138888889,47.3907547222222
2,11,19,2245,1548,LETG,57360,57360,57373,333324778,840,3033,8.50382,47.3811588888889
2,10,8,2770,1026,GRIM,57366,57369,57380,1396691108,719,2070,8.49031888888889,47.3868955555556
2,8,6,2253,883,FREI,57372,57363,57378,1462739829,714,2065,8.49987083333333,47.3830302777778
3,10,15,2250,3019,ZYPR,57378,57542,57556,230756876,814,3005,8.51399138888889,47.3765941666667
2,1,14,1306,478,BEZI,57384,57480,57496,329323023,834,3026,8.52586861111111,47.3739463888889
2,2,10,2228,601,BOES,57390,57497,57511,1519722314,700,2049,8.53984277777778,47.3683719444444
4,4,25,2651,2907,WILD,57396,57488,57502,1445155697,711,2061,8.5588925,47.3531038888889
5,1,10,1893,3026,ENGE,57402,57717,57738,1475953476,948,2090,8.53190444444444,47.3641386111111
4,8,3,2740,7,AARG,57408,57439,57475,1417299884,706,2055,8.50270361111111,47.3922511111111
2,5,21,2689,832,FELD,57414,57392,57411,361072756,825,3016,8.55231833333333,47.3602916666667
4,7,9,2290,648,DAMM,57420,57414,57440,339777710,844,3037,8.52623944444444,47.3882272222222
5,4,15,2845,1407,KFLU,57426,57448,57691,1381668471,734,2087,8.56027305555556,47.376595
2,11,20,2253,883,FREI,57432,57422,57438,333325155,840,3033,8.49987083333333,47.3830302777778
2,10,9,2535,1570,LIND,57438,57457,57485,1396691424,719,2070,8.48684527777778,47.3887352777778
2,8,7,2245,1548,LETG,57444,57426,57445,1462740206,714,2065,8.50382,47.3811588888889
2,2,11,1528,1861,PARA,57450,57562,57580,1519722503,700,2049,8.53938055555555,47.3697255555556
3,3,2,1406,1278,HOEL,57456,57462,57475,219377283,813,3004,8.563195,47.3657002777778
2,1,15,1906,1357,KALK,57462,57548,57569,329323385,834,3026,8.52153222222222,47.3742838888889
3,6,12,2262,1366,SIHP,57468,57568,57593,1429729473,717,2068,8.53456472222222,47.3763380555556
5,7,2,2550,1519,LAUB,57474,57578,57590,1462530024,740,2094,8.51733638888889,47.3586536111111
2,4,1,2788,3041,BTIE,57480,57503,57503,1438984658,961,2062,8.56126166666667,47.3499594444444
2,5,22,2615,1286,HOES,57486,57462,57484,361073090,825,3016,8.55483611111111,47.3578836111111
2,7,13,1502,2556,STAU,57492,57511,57553,348683287,832,3024,8.53029722222222,47.3735897222222
4,5,20,2104,1845,OPER,57498,57574,57595,366734309,816,3007,8.54772305555556,47.3653102777778
